AAGE,ACLSWKR,ADTINK,ADTOCC,AHGA,AHSCOL,AMARITL,AMJIND,AMJOCC,ARACE,AREORGN,ASEX,AUNMEM,AUNTYPE,AWKSTAT,CAPGAIN,GAPLOSS,DIVVAL,FILESTAT,GRINREG,GRINST,HHDFMX,HHDREL,MARSUPWRT,MIGMTR1,MIGMTR3,MIGMTR4,MIGSAME,MIGSUN,NOEMP,PARENT,PEFNTVTY,PEMNTVTY,PENATVTY,PRCITSHP,SEOTR,VETQVA,VETYN,WKSWORK,AHRSPAY,year,income
3, Private,4,3, Some college but no degree, Not in universe, Married-civilian spouse present, Retail trade, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2682.23, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
5, Not in universe,0,3, 7th and 8th grade, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,1788.4, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
0, Private,0,0, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Retail trade, Executive admin and managerial, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1571.0, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,1,0,0,94, 50000+.
3, Private,4,3, High school graduate, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Other service, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1743.8, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
3, Private,4,17, High school graduate, Not in universe, Divorced, Finance insurance and real estate, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,2, Head of household, Not in universe, Not in universe, Householder, Householder,2075.7, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,25,0,94,-50000
3, State government,4,3, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, Full-time schedules,,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2851.03, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,0,0,0,95,-50000
3, Not in universe,3,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1105.65, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, Italy, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
38, Private,45,4, High school graduate, Not in universe, Married-civilian spouse present, Other professional services, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1516.79, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,2, Not in universe,0,52,0,94,-50000
29, Private,4,10, High school graduate, Not in universe, Married-civilian spouse present, Construction, Precision production craft & repair, Amer Indian Aleut or Eskimo, All other, Male, Not in universe, Job loser - on layoff, Children or Armed Forces,0,0,2, Joint both under 65, West, Illinois, Householder, Householder,624.21, NonMSA to nonMSA, Different county same state, Different county same state, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,140,94,-50000
64, Not in universe,4,2, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, Other, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Joint both 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,857.41, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
4, Local government,43,1, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Never married, Education, Professional specialty, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,,0,33, Single, Not in universe, Not in universe, Nonfamily householder, Householder,1788.4, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,25,0,94,-50000
1, Federal government,17,6, Some college but no degree, College or university, Never married, Transportation, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,1582.37, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,0,0,94,-50000
64, Not in universe,3,3, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,,0,0, Joint one under 65 & one 65+, Not in universe, Not in universe, Spouse of householder, Spouse of householder,834.92, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
4, Private,17,38, High school graduate, Not in universe, Separated, Retail trade, Transportation and material moving, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,,0,5, Head of household, Not in universe, Not in universe, Householder, Householder,2252.85, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,25,0,94,-50000
3, Not in universe,4,3, 9th grade, High school, Never married, Not in universe or children, Not in universe, Other, Mexican-American, Female, Not in universe, Not in universe, Not in labor force,,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,459.98, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,12,0,95,-50000
3, Not in universe,0,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1682.7, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,95,-50000
5, Self-employed-not incorporated,31,3, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Finance insurance and real estate, Sales, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1743.8, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
3, Not in universe,4,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Midwest, Minnesota, Spouse of householder, Spouse of householder,2682.23, MSA to MSA, Same county, Same county, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
4, Not in universe,4,2, Children, Not in universe, Never married, Not in universe or children, Not in universe, Black, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,718.34, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,2,94,-50000
3, Private,4,26, Associates degree-academic program, Not in universe, Married-civilian spouse present, Hospital services, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1410.73, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
44, Private,4,3, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Precision production craft & repair, White, All other, Male, No, Not in universe, Children or Armed Forces,0,0,15, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,895.83, Nonmover, Nonmover, Nonmover, Yes, Not in universe,6, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,50,0,94,-50000
4, Not in universe,1,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,888.28, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,6,0,94,-50000
3, Not in universe,3,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1745.09, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
3, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1571.0, MSA to MSA, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
50, Private,17,3, Associates degree-occup /vocational, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Professional specialty, Other, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1051.04, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,25,2,94,-50000
3, Private,4,3, 9th grade, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,490.06, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,0,94,-50000
11, Private,35,23, Some college but no degree, Not in universe, Married-civilian spouse present, Finance insurance and real estate, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,803.59, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,52,2,95,-50000
1, Not in universe,4,3, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,3675.77, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,94,-50000
8, Private,41,29, 10th grade, Not in universe, Married-civilian spouse present, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1566.66, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
77, Not in universe,4,3, High school graduate, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,0,0,0, Nonfiler, Not in universe, Not in universe, Other Rel 18+ ever marr not in subfamily, Other relative of householder,1788.4, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
3, Not in universe,3,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1373.0, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,0,94,-50000
5, Not in universe,4,3, 10th grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,2075.7, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
39, Private,17,2, High school graduate, Not in universe, Married-civilian spouse present, Social services, Other service, White, Mexican-American, Female, Not in universe, Not in universe, Children or Armed Forces,,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2037.18, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,0,0,94,-50000
5, Not in universe,3,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1364.29, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Mother only present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
3, Private,4,10, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Medical except hospital, Adm support including clerical, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,,,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,864.34, Nonmover, Nonmover, Nonmover, No, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,25,0,94,-50000
3, Not in universe,4,3, Less than 1st grade, Not in universe, Widowed, Not in universe or children, Not in universe, White, Mexican-American, Female, Not in universe, Not in universe, Children or Armed Forces,,0,2, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,1013.08, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, Mexico, India, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
3, Not in universe,37,0, High school graduate, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,2, Joint both under 65, South, Utah, Householder, Householder,530.25, MSA to MSA, Different division same region, Different state in South, No, Yes,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
2, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, Amer Indian Aleut or Eskimo, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Other Rel <18 never marr not in subfamily, Other relative of householder,1961.54, MSA to MSA, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Neither parent present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,95,-50000
5, Private,4,4, High school graduate, Not in universe, Married-civilian spouse present, Construction, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, PT for non-econ reasons usually FT,?,,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,2223.92, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,20,0,95,-50000
4, Private,41,30, Some college but no degree, Not in universe, Never married, Retail trade, Other service, Black, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,4, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,1788.4, Nonmover, Nonmover, Nonmover, Yes, Not in universe,4, Not in universe, Outlying-U S (Guam USVI etc), Outlying-U S (Guam USVI etc), Outlying-U S (Guam USVI etc), Native- Born in Puerto Rico or U S Outlying,0, Not in universe,0,25,0,94,-50000
31, Not in universe,0,0, Some college but no degree, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,4352.81, Nonmover, Nonmover, Nonmover, Yes, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
3, Private,4,2, 10th grade, High school, Never married, Retail trade, Other service, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,2, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,827.47, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
11, Not in universe,4,3, High school graduate, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,2, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,951.66, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,1,0,94,-50000
24, Self-employed-not incorporated,31,43, High school graduate, Not in universe, Married-civilian spouse present, Business and repair services, Precision production craft & repair, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1743.8, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,52,0,94,-50000
3, Not in universe,3,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1743.8, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,0,94,-50000
26, Private,4,0, Some college but no degree, Not in universe, Never married, Retail trade, Professional specialty, White, All other, Male, Not in universe, Re-entrant, Children or Armed Forces,0,1602,0, Single, Not in universe, Not in universe, Secondary individual, Nonrelative of householder,1242.94, Nonmover, Nonmover, Nonmover, No, Not in universe,6, Not in universe, Puerto-Rico, Mexico, India, Foreign born- Not a citizen of U S ,0, Not in universe,0,25,0,94,-50000
5, Not in universe,3,37, 5th or 6th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, Central or South American, Female, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Abroad, Abroad, RP of unrelated subfamily, Nonrelative of householder,310.98, Abroad to MSA, Abroad, Abroad, No, No,0, Not in universe, Guatemala, Guatemala, Guatemala, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,2,94,-50000
3, Private,22,36, 9th grade, Not in universe, Married-civilian spouse present, Manufacturing-nondurable goods, Machine operators assmblrs & inspctrs, Asian or Pacific Islander, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,15, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,1282.69, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, Cambodia, Vietnam, Cambodia, Foreign born- U S citizen by naturalization,0, Not in universe,0,0,0,95,-50000
3, Self-employed-not incorporated,45,1, Prof school degree (MD DDS DVM LLB JD), Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,7688,0,200, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1000.23, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,2,25,0,94, 50000+.
1, Not in universe,31,0, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, Cuban, Male, Not in universe, Not in universe, Children or Armed Forces,0,419,0, Joint both 65+, Not in universe, Not in universe, Householder, Householder,1373.0, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, United-States, Cuba, Cuba, Foreign born- Not a citizen of U S ,0, Not in universe,2,0,2,94,-50000
3, Not in universe,3,3, 5th or 6th grade, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,0,2, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,651.04, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,1,0,95,-50000
11, Local government,17,1, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Never married, Education, Professional specialty, White, All other, Male, Yes, Not in universe, Children or Armed Forces,0,0,5, Single, Not in universe, Not in universe, Nonfamily householder, Householder,2520.1, Nonmover, Nonmover, Nonmover, No, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,1, Not in universe,1,25,0,94, 50000+.
0, Private,33,10, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Sales, Amer Indian Aleut or Eskimo, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,5, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,310.98, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,3, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,50,0,94,-50000
3, Not in universe,4,0, Children, Not in universe, Never married, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,,0, Nonfiler, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,1743.8, Nonmover, Not in universe, Not in universe, Not in universe under 1 year old, Not in universe,0, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,0,94,-50000
11, Private,43,36, High school graduate, Not in universe, Married-civilian spouse present, Manufacturing-durable goods, Machine operators assmblrs & inspctrs, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,0,0,0, Joint both under 65, Not in universe, Not in universe, Householder, Householder,1452.22, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,25,0,94,-50000
3, Private,11,3, Bachelors degree(BA AB BS), Not in universe, Married-civilian spouse present, Hospital services, Professional specialty, White, All other, Female, Not in universe, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,857.41, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,52,2,94,-50000
50, Private,43,3, Masters degree(MA MS MEng MEd MSW MBA), Not in universe, Married-civilian spouse present, Education, Professional specialty, White, All other, Male, No, Not in universe, Full-time schedules,0,0,0, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,459.98, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, Canada, Canada, Mexico, Foreign born- U S citizen by naturalization,0, Not in universe,0,52,313,94,-50000
7, Private,45,25, 10th grade, High school, Never married, Other professional services, Adm support including clerical, White, All other, Male, Not in universe, Not in universe, Full-time schedules,0,0,0, Single, Not in universe, Not in universe, Child <18 never marr not in subfamily, Child under 18 never married,803.49, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,3, Both parents present, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,95,-50000
3, Not in universe,4,3, High school graduate, Not in universe, Widowed, Not in universe or children, Not in universe, White, All other, Female, Not in universe, Not in universe, Not in labor force,,0,0, Nonfiler, Not in universe, Not in universe, Nonfamily householder, Householder,2138.7, Nonmover, Abroad, Abroad, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,2,0,0,94,-50000
0, Private,41,10, 1st 2nd 3rd or 4th grade, Not in universe, Married-civilian spouse present, Agriculture, Farming forestry and fishing, White, Mexican (Mexicano), Male, Not in universe, Not in universe, Children or Armed Forces,,0,5, Joint both under 65, Not in universe, Not in universe, Other Rel 18+ ever marr RP of subfamily, Other relative of householder,1571.0, Nonmover, Nonmover, Nonmover, No, Not in universe,0, Not in universe, Mexico, Mexico, Mexico, Foreign born- U S citizen by naturalization,0, Not in universe,2,0,0,94,-50000
5, Self-employed-not incorporated,45,8, Prof school degree (MD DDS DVM LLB JD), Not in universe, Divorced, Other professional services, Professional specialty, White, All other, Male, Not in universe, Not in universe, Children or Armed Forces,,0,0, Single, West, California, Nonfamily householder, Householder,2075.7, MSA to MSA, Same county, Same county, No, No,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,50,0,94,-50000
3, Local government,0,1, High school graduate, Not in universe, Never married, Public administration, Executive admin and managerial, Amer Indian Aleut or Eskimo, All other, Male, Not in universe, Job leaver, Children or Armed Forces,,0,0, Head of household, Not in universe, Not in universe, Child 18+ never marr RP of subfamily, Householder,978.53, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,52,0,94,-50000
7, Private,31,3, Doctorate degree(PhD EdD), Not in universe, Never married, Business and repair services, Adm support including clerical, White, All other, Female, Not in universe, Re-entrant, Children or Armed Forces,0,,0, Single, Not in universe, Not in universe, Child 18+ never marr Not in a subfamily, Child 18 or older,2075.7, Nonmover, Nonmover, Nonmover, Yes, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,1,25,0,94,-50000
3, Private,41,3, Some college but no degree, Not in universe, Married-civilian spouse present, Hospital services, Professional specialty, White, All other, Female, No, Not in universe, Full-time schedules,0,0,15, Joint both under 65, Not in universe, Not in universe, Spouse of householder, Spouse of householder,288.69, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,52,0,94,-50000
74, Not in universe,3,35, 7th and 8th grade, Not in universe, Married-civilian spouse present, Not in universe or children, Not in universe, White, All other, Male, Not in universe, Not in universe, Not in labor force,0,,0, Nonfiler, Not in universe, Not in universe, Householder, Householder,888.28, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,0, Not in universe, United-States, United-States, Mexico, Foreign born- U S citizen by naturalization,0, Not in universe,0,0,0,94,-50000
3, Private,31,10, High school graduate, Not in universe, Married-civilian spouse present, Retail trade, Other service, White, All other, Female, Not in universe, Not in universe, Not in labor force,,,2, Nonfiler, Not in universe, Not in universe, Spouse of householder, Spouse of householder,2075.7, Nonmover, Abroad, Not in universe, Not in universe under 1 year old, Not in universe,1, Not in universe, United-States, United-States, United-States, Native- Born in the United States,0, Not in universe,0,0,2,94,-50000
