age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
54,blue-collar,married,secondary,no,273,yes,no,cellular,8,jul,55,2,35,0,failure,no
20,blue-collar,single,secondary,no,67,no,no,cellular,1,feb,20,2,-1,0,failure,no
25,management,divorced,tertiary,no,2909,no,no,cellular,13,may,110,1,-1,0,failure,no
57,management,married,secondary,no,1,yes,no,cellular,24,jul,70,2,-1,0,failure,no
23,services,married,secondary,no,40,yes,no,cellular,1,jun,121,1,35,0,failure,no
65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,1,failure,no
55,blue-collar,married,primary,no,3297,yes,no,telephone,30,apr,96,3,-1,0,other,no
29,management,divorced,tertiary,no,496,no,no,cellular,9,jan,452,3,-1,0,failure,yes
20,retired,married,secondary,no,52,no,no,telephone,13,nov,135,1,35,1,other,yes
38,management,married,tertiary,no,1463,yes,no,cellular,1,aug,425,4,-1,1,failure,no
36,management,single,tertiary,no,-406,yes,no,cellular,30,may,917,1,-1,0,other,no
58,management,married,secondary,no,1,no,no,cellular,11,jun,145,1,35,0,other,no
41,blue-collar,married,primary,no,1300,yes,no,cellular,13,jul,101,6,-1,0,failure,no
32,blue-collar,single,secondary,no,603,yes,yes,cellular,8,may,134,1,-1,1,failure,no
46,blue-collar,married,secondary,no,21,yes,no,cellular,14,mar,10,1,-1,0,failure,no
40,blue-collar,married,secondary,no,508,yes,no,cellular,13,may,3,1,-1,0,failure,no
26,admin.,single,secondary,no,47,no,yes,cellular,1,jul,3,6,-1,1,failure,no
28,blue-collar,single,secondary,no,6,no,no,cellular,1,sep,199,2,92,14,success,yes
20,services,married,primary,no,86,no,no,cellular,8,jul,3,1,-1,0,failure,no
33,entrepreneur,married,secondary,no,13,yes,no,cellular,12,may,23,2,275,6,failure,no
48,management,married,secondary,no,286,no,no,cellular,12,aug,156,1,-1,0,failure,no
36,self-employed,single,tertiary,no,-103,yes,no,telephone,17,oct,3253,1,-1,0,failure,yes
43,blue-collar,married,primary,no,98,yes,no,telephone,14,jul,93,4,-1,1,failure,no
38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,32,2,-1,1,failure,yes
53,admin.,married,secondary,no,1228,yes,yes,cellular,1,feb,116,2,188,1,success,no
20,services,married,primary,no,1167,yes,yes,telephone,16,apr,668,1,147,1,failure,no
26,management,single,tertiary,no,-3,no,no,cellular,8,nov,166,1,195,1,success,yes
20,blue-collar,married,secondary,no,6158,no,no,cellular,4,feb,379,2,-1,0,failure,no
69,management,married,secondary,no,369,no,no,cellular,23,jul,11,1,35,0,failure,no
36,management,married,tertiary,no,350,no,no,cellular,2,jan,328,2,34,0,failure,no
30,management,single,tertiary,no,13,yes,no,cellular,17,nov,104,1,-1,0,failure,no
60,management,single,tertiary,no,-679,yes,yes,cellular,7,may,172,1,93,4,failure,no
41,entrepreneur,married,tertiary,no,3135,yes,yes,cellular,20,jun,160,3,35,1,failure,no
51,blue-collar,divorced,secondary,no,104,no,no,cellular,5,jul,71,1,-1,0,failure,no
20,management,married,tertiary,no,1,no,no,telephone,17,nov,61,2,3,0,failure,no
25,admin.,single,secondary,no,507,no,no,cellular,15,jul,832,1,367,3,failure,yes
32,management,married,tertiary,no,1028,no,no,cellular,13,aug,183,1,-1,1,failure,no
45,management,married,tertiary,no,1746,yes,no,cellular,6,mar,3,1,-1,0,failure,no
47,technician,married,secondary,no,89,no,no,cellular,1,jun,156,5,-1,1,success,no
45,housemaid,married,tertiary,no,0,no,no,cellular,9,jun,100,1,-1,1,failure,no
41,technician,married,tertiary,no,91,no,no,cellular,29,jul,156,1,97,0,other,no
32,technician,married,secondary,no,2802,no,no,cellular,10,aug,157,2,-1,1,failure,no
31,technician,single,primary,no,147,no,no,cellular,1,aug,3,2,-1,0,failure,no
20,services,married,secondary,no,304,yes,no,telephone,21,oct,14,13,91,4,failure,yes
53,technician,married,secondary,no,-725,no,no,cellular,27,may,1205,1,-1,0,other,yes
35,technician,single,tertiary,no,8,no,no,cellular,21,aug,169,2,-1,1,failure,no
27,retired,married,tertiary,no,2812,no,no,cellular,1,aug,241,1,-1,0,failure,no
20,blue-collar,single,primary,no,17,yes,no,telephone,13,jul,97,2,35,0,failure,no
27,admin.,married,secondary,no,126,yes,no,cellular,1,mar,156,2,-1,0,failure,no
51,services,divorced,secondary,no,974,yes,yes,cellular,1,jul,25,4,-1,1,failure,no
54,blue-collar,married,secondary,no,11,no,no,cellular,16,jun,70,6,-1,0,failure,no
39,housemaid,married,secondary,no,633,no,no,cellular,3,jun,233,1,35,0,failure,no
22,blue-collar,single,secondary,no,181,yes,no,cellular,15,may,89,2,-1,1,failure,yes
20,entrepreneur,married,secondary,yes,-2,yes,yes,cellular,4,aug,3,8,-1,0,other,no
20,technician,single,tertiary,no,8047,yes,no,cellular,28,aug,3,13,-1,1,other,no
42,services,single,secondary,no,5,yes,no,cellular,1,nov,146,1,-1,0,failure,no
43,self-employed,married,secondary,no,56,yes,no,cellular,11,jul,612,3,-1,1,failure,no
72,blue-collar,married,secondary,no,1,no,no,cellular,3,jun,32,3,-1,1,failure,no
21,technician,married,secondary,no,1,no,no,cellular,1,aug,10,2,-1,0,failure,no
20,management,married,tertiary,no,13,yes,no,cellular,1,may,43,2,-1,0,failure,no
60,admin.,married,tertiary,no,13,no,no,cellular,1,mar,156,1,81,1,failure,no
47,services,married,secondary,no,2,no,yes,cellular,1,jul,71,15,35,0,failure,no
53,admin.,married,secondary,no,1211,yes,no,cellular,6,may,162,1,91,1,failure,no
32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,3,2,35,3,success,no
57,blue-collar,married,secondary,no,6,yes,no,cellular,20,may,116,2,35,0,failure,no
20,blue-collar,married,secondary,no,2,no,no,cellular,4,mar,130,3,312,1,failure,no
20,services,single,secondary,no,0,yes,no,cellular,20,may,134,8,-1,0,failure,no
35,management,single,tertiary,no,181,no,no,cellular,1,aug,130,4,-1,0,failure,no
20,services,single,primary,no,6,yes,no,telephone,20,jul,10,2,-1,1,failure,no
49,technician,married,secondary,no,1,yes,yes,cellular,19,aug,59,2,-1,0,failure,no
20,admin.,married,secondary,no,103,no,no,cellular,7,jul,96,2,-1,0,failure,no
24,management,married,tertiary,no,203,no,no,cellular,1,jul,70,1,-1,0,failure,no
40,blue-collar,married,secondary,no,2,no,no,cellular,1,may,134,1,-1,0,failure,no
43,blue-collar,divorced,primary,no,1,yes,no,telephone,7,mar,112,2,35,0,failure,no
59,admin.,married,secondary,no,92,yes,no,cellular,12,jul,9,2,57,1,failure,no
24,technician,divorced,secondary,no,705,yes,yes,cellular,1,mar,249,1,-1,1,failure,no
53,management,divorced,tertiary,no,15,no,no,cellular,1,feb,25,1,-1,0,failure,yes
38,technician,married,secondary,no,1,no,no,cellular,1,jul,331,1,13,0,failure,no
35,technician,married,tertiary,no,1,no,no,cellular,2,aug,69,4,-1,1,failure,no
32,housemaid,married,tertiary,no,10,yes,no,cellular,2,jun,658,2,91,1,failure,no
20,admin.,single,primary,no,689,no,no,cellular,8,jul,78,1,35,0,failure,no
20,admin.,single,primary,no,709,no,no,telephone,30,may,327,1,-1,0,other,no
32,services,married,tertiary,no,523,yes,no,cellular,15,apr,23,1,91,0,failure,no
20,technician,single,tertiary,no,3,yes,no,cellular,10,jan,8,1,-1,0,failure,no
21,technician,divorced,secondary,no,2,no,yes,cellular,13,may,139,1,-1,0,failure,no
56,management,divorced,tertiary,no,66721,no,no,cellular,8,aug,156,2,35,0,failure,no
43,management,married,tertiary,no,715,no,no,cellular,2,aug,58,4,-1,0,failure,no
29,self-employed,single,tertiary,no,270,yes,no,cellular,1,oct,14,5,274,11,failure,no
37,admin.,single,secondary,no,1560,yes,no,cellular,11,jun,23,1,-1,0,failure,no
38,blue-collar,married,primary,no,118,no,no,cellular,17,jun,605,5,-1,0,success,no
27,retired,married,secondary,no,479,no,no,telephone,1,jul,82,2,35,0,failure,no
39,blue-collar,married,primary,no,0,no,no,cellular,13,mar,3,5,147,2,failure,no
61,retired,divorced,secondary,no,264,yes,no,cellular,1,oct,10,1,-1,1,failure,yes
40,services,married,primary,no,692,yes,no,cellular,6,may,156,1,13,1,failure,no
55,blue-collar,single,secondary,no,212,yes,no,cellular,19,may,324,1,91,0,failure,no
46,blue-collar,married,secondary,no,0,yes,no,cellular,23,may,156,1,-1,1,failure,no
20,self-employed,married,secondary,no,252,no,no,cellular,3,jul,261,1,35,0,failure,no
33,admin.,married,secondary,no,898,yes,no,cellular,14,jul,250,1,-1,0,failure,no
20,blue-collar,married,primary,no,217,no,no,cellular,16,may,9,3,-1,0,failure,no
40,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,failure,no
50,management,divorced,secondary,no,1716,yes,no,cellular,1,may,82,1,35,1,failure,no
40,blue-collar,divorced,secondary,no,-243,no,no,cellular,27,jul,111,1,-1,0,other,no
22,technician,married,secondary,no,300,yes,no,cellular,10,nov,26,1,91,0,failure,no
50,admin.,divorced,secondary,no,17,yes,no,cellular,11,may,288,1,-1,0,failure,no
32,services,married,secondary,no,341,no,no,cellular,10,apr,423,2,-1,0,failure,yes
23,technician,single,tertiary,no,0,no,no,cellular,4,aug,148,2,-1,1,failure,yes
26,management,single,tertiary,no,11,yes,no,cellular,1,feb,159,1,91,8,failure,no
30,services,single,secondary,no,1405,yes,no,cellular,4,apr,283,3,-1,0,failure,no
31,blue-collar,married,primary,no,-365,yes,no,cellular,5,aug,26,1,121,0,failure,no
30,technician,single,secondary,no,1779,no,no,cellular,11,aug,233,4,33,1,success,yes
33,blue-collar,married,secondary,yes,-406,yes,yes,cellular,14,jul,332,2,-1,0,failure,no
20,retired,married,secondary,no,692,no,no,telephone,11,dec,105,1,-1,0,failure,no
20,services,married,secondary,no,387,yes,no,cellular,1,may,232,2,-1,1,failure,no
36,admin.,married,secondary,no,33,yes,no,telephone,6,nov,3,1,-1,1,failure,no
53,blue-collar,married,secondary,no,2231,yes,no,cellular,1,jul,272,3,-1,1,failure,no
49,blue-collar,divorced,secondary,no,560,no,no,cellular,25,jul,8,1,-1,0,failure,no
28,services,single,secondary,no,221,no,no,cellular,15,may,82,1,-1,0,failure,no
51,housemaid,married,primary,no,89,no,no,cellular,3,jun,226,1,35,1,failure,no
36,management,married,tertiary,no,898,yes,no,cellular,29,jul,26,5,35,17,other,no
54,retired,married,secondary,no,2458,no,yes,cellular,3,jul,172,2,91,0,failure,no
53,services,married,secondary,yes,2262,no,no,cellular,8,jul,116,2,35,1,failure,no
55,blue-collar,married,secondary,no,471,yes,no,cellular,1,may,58,1,-1,0,failure,no
28,technician,single,tertiary,no,-3,yes,no,cellular,10,mar,254,1,34,1,failure,no
55,blue-collar,married,primary,no,1373,no,no,cellular,9,may,1087,1,-1,0,failure,no
20,management,divorced,tertiary,no,2894,yes,no,cellular,5,may,163,1,-1,0,failure,no
42,technician,married,secondary,no,1,yes,no,cellular,3,feb,13,1,13,1,failure,no
20,management,married,tertiary,no,377,no,no,cellular,1,aug,397,2,342,1,failure,no
31,technician,single,secondary,no,0,no,no,cellular,8,jul,121,1,-1,0,failure,no
33,services,married,secondary,no,288,yes,no,cellular,16,apr,306,1,35,0,failure,no
45,unemployed,married,tertiary,no,377,no,no,cellular,1,jul,782,2,-1,1,failure,no
40,self-employed,married,tertiary,no,191,yes,no,cellular,11,jul,806,2,-1,1,failure,no
31,services,married,secondary,no,230,yes,yes,cellular,14,jul,10,1,35,0,failure,no
69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,1,104,1,other,no
58,blue-collar,married,secondary,no,4871,yes,no,cellular,14,may,133,2,-1,0,success,no
45,management,married,tertiary,no,2220,yes,no,cellular,11,jul,3,1,-1,1,failure,no
40,management,married,tertiary,no,393,yes,no,cellular,15,aug,62,1,35,6,success,no
20,unemployed,married,primary,no,559,yes,no,cellular,28,mar,173,1,35,0,other,no
35,blue-collar,single,secondary,no,68,yes,no,telephone,7,jul,41,4,35,0,failure,no
23,blue-collar,divorced,primary,no,255,yes,no,cellular,1,feb,324,2,272,1,failure,no
51,housemaid,divorced,secondary,no,726,yes,no,cellular,8,nov,91,1,-1,0,failure,no
41,technician,married,secondary,no,617,no,no,cellular,1,aug,3,1,-1,1,failure,no
43,self-employed,married,secondary,no,6,yes,no,cellular,11,may,131,1,-1,1,failure,no
20,retired,married,tertiary,no,2261,no,no,cellular,9,jun,245,1,-1,0,failure,no
28,technician,single,secondary,no,1536,no,no,cellular,28,may,347,2,35,0,other,no
33,management,married,secondary,no,180,yes,no,cellular,1,may,3,1,-1,0,failure,no
23,blue-collar,married,secondary,no,163,yes,no,cellular,13,apr,217,3,327,7,failure,no
39,unemployed,married,secondary,no,1603,no,no,cellular,1,jun,164,1,35,1,failure,no
39,admin.,married,secondary,no,1,no,no,telephone,11,jul,3,4,180,0,failure,no
53,technician,divorced,tertiary,no,6503,yes,no,cellular,1,may,143,1,35,1,failure,no
32,services,married,secondary,no,10,no,yes,cellular,15,jul,246,5,-1,0,failure,no
30,services,single,secondary,no,1,no,no,cellular,13,aug,75,1,-1,0,failure,no
48,unemployed,married,tertiary,no,61,no,no,cellular,8,jan,3,1,35,0,failure,no
21,admin.,married,tertiary,no,4041,no,no,cellular,30,apr,1034,1,-1,0,other,yes
53,management,married,tertiary,no,1119,yes,no,cellular,16,apr,43,2,106,1,failure,no
51,management,married,tertiary,no,346,no,no,cellular,11,jul,237,1,180,1,success,yes
30,management,married,tertiary,no,174,yes,no,telephone,14,aug,60,2,-1,1,failure,no
25,blue-collar,married,primary,no,79,yes,no,telephone,1,apr,193,2,302,1,other,no
31,technician,single,tertiary,no,985,yes,no,cellular,17,mar,3,1,57,1,failure,yes
19,student,single,secondary,no,79,no,no,cellular,24,sep,62,3,-1,0,success,no
66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,546,1,35,0,failure,yes
20,technician,single,secondary,no,-2,no,yes,cellular,8,jul,3,1,-1,0,failure,no
33,blue-collar,married,secondary,no,79,no,no,cellular,1,may,3,4,-1,1,failure,no
55,entrepreneur,married,secondary,no,27624,no,no,telephone,1,jan,437,1,35,1,failure,yes
20,blue-collar,divorced,primary,no,-3,yes,no,cellular,6,jul,145,1,23,0,failure,no
54,management,married,tertiary,no,10,no,no,cellular,21,aug,160,2,-1,0,failure,no
30,technician,married,secondary,no,10,yes,yes,telephone,3,jul,10,2,-1,0,failure,no
26,services,married,secondary,no,15,no,no,cellular,14,aug,10,4,-1,0,failure,no
32,admin.,single,tertiary,no,5,yes,no,cellular,11,may,134,1,-1,0,failure,no
33,management,single,tertiary,no,1,yes,no,cellular,5,may,17,1,34,2,failure,no
40,blue-collar,married,primary,no,676,no,no,cellular,7,jun,74,1,34,1,failure,no
42,technician,single,tertiary,no,-411,no,no,cellular,24,jul,23,1,-1,0,failure,no
20,blue-collar,single,secondary,no,11,no,no,cellular,1,may,115,1,-1,1,failure,no
36,unemployed,married,secondary,no,6,no,no,cellular,7,jun,595,2,35,0,failure,yes
42,admin.,single,secondary,no,-247,yes,yes,cellular,18,jul,10,4,78,1,success,no
30,admin.,single,secondary,no,628,yes,no,cellular,1,may,148,1,-1,1,failure,no
44,technician,married,secondary,no,101,no,no,cellular,6,aug,165,2,-1,0,failure,no
24,blue-collar,married,primary,no,474,yes,yes,cellular,1,feb,102,3,201,1,failure,no
53,management,single,primary,no,208,yes,no,cellular,11,mar,179,9,35,0,failure,no
38,blue-collar,married,secondary,no,126,yes,no,cellular,1,may,159,3,-1,0,failure,no
23,admin.,married,tertiary,no,608,yes,no,cellular,2,apr,89,2,-1,0,failure,no
26,blue-collar,married,secondary,no,781,yes,no,cellular,13,may,52,1,-1,1,failure,no
26,entrepreneur,married,secondary,no,40,no,yes,telephone,1,jul,331,1,-1,1,failure,no
32,services,married,primary,no,-3,yes,no,cellular,3,jun,263,1,-1,0,failure,no
52,blue-collar,married,secondary,no,161,yes,no,cellular,1,jul,14,2,-1,0,failure,no
45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,85,1,13,1,failure,yes
20,technician,married,secondary,no,3,no,no,cellular,1,may,91,1,-1,1,failure,no
37,blue-collar,married,primary,no,643,no,yes,cellular,2,dec,81,3,35,3,other,no
20,management,married,tertiary,no,1,no,no,cellular,1,aug,100,1,-1,0,failure,no
45,entrepreneur,single,tertiary,no,1678,no,no,cellular,16,jun,133,2,-1,1,failure,no
37,self-employed,married,secondary,no,-3,no,no,cellular,9,jun,438,2,-1,0,failure,no
28,blue-collar,married,secondary,no,101,yes,no,cellular,11,feb,253,1,34,1,success,yes
30,blue-collar,single,secondary,no,574,no,no,cellular,5,feb,11,6,-1,1,failure,no
59,admin.,married,secondary,no,283,no,yes,cellular,17,nov,300,1,35,0,success,no
50,entrepreneur,married,primary,no,377,no,no,cellular,20,apr,32,5,-1,0,failure,no
36,technician,married,secondary,no,232,no,no,cellular,18,nov,90,1,13,0,failure,no
32,blue-collar,married,secondary,no,127,yes,no,cellular,5,may,3,1,-1,0,failure,no
35,blue-collar,married,secondary,no,603,no,no,cellular,17,nov,44,1,-1,0,failure,no
20,blue-collar,single,secondary,no,-475,yes,no,cellular,2,mar,793,5,35,0,failure,no
26,blue-collar,single,secondary,no,523,no,no,cellular,9,may,156,1,301,0,failure,no
43,blue-collar,married,secondary,no,-69,yes,no,cellular,26,may,10,1,-1,0,other,no
28,blue-collar,single,secondary,no,1348,yes,no,cellular,8,jul,221,2,-1,0,failure,yes
43,blue-collar,married,secondary,no,1603,no,no,cellular,30,apr,29,1,6,0,other,no
20,student,single,secondary,no,508,yes,no,telephone,18,may,10,3,374,1,other,no
36,management,single,primary,no,27,no,no,cellular,11,nov,324,5,81,1,failure,no
52,admin.,married,secondary,no,199,no,no,cellular,28,jun,978,3,189,3,other,no
32,services,divorced,secondary,no,0,no,yes,cellular,9,jul,156,1,-1,1,other,no
54,self-employed,married,secondary,no,529,no,no,cellular,1,aug,686,2,35,1,failure,no
23,blue-collar,single,secondary,no,79,no,no,cellular,8,may,23,4,366,2,failure,no
35,admin.,single,secondary,no,181,yes,no,cellular,1,jul,10,2,301,1,failure,no
31,blue-collar,single,secondary,no,1565,yes,no,cellular,1,nov,10,1,35,0,failure,no
47,management,married,secondary,no,221,no,no,cellular,3,apr,14,2,35,0,failure,no
33,management,married,primary,no,1314,no,no,cellular,19,nov,99,1,-1,0,failure,no
50,management,married,tertiary,no,1,no,yes,cellular,1,jun,141,1,-1,0,failure,no
31,services,single,secondary,no,17,yes,no,cellular,15,may,102,2,33,2,failure,no
46,blue-collar,married,primary,no,3,no,yes,cellular,18,jul,85,2,-1,1,failure,no
33,admin.,divorced,secondary,no,140,yes,no,cellular,1,may,139,1,13,0,failure,no
28,admin.,married,tertiary,no,67,yes,yes,cellular,1,feb,126,2,-1,1,failure,no
51,retired,married,primary,no,126,yes,no,cellular,5,may,353,1,-1,1,failure,no
20,blue-collar,single,secondary,no,603,yes,no,cellular,10,jun,3,25,-1,0,failure,no
20,blue-collar,married,secondary,no,16,no,no,cellular,8,mar,9,3,-1,0,failure,no
45,management,married,primary,no,174,yes,no,cellular,11,apr,257,1,-1,1,failure,no
20,admin.,single,tertiary,no,153,yes,no,cellular,1,jul,3,1,302,1,other,no
44,blue-collar,married,secondary,no,3,no,yes,cellular,24,jul,504,1,-1,0,failure,no
31,technician,married,secondary,no,0,no,no,cellular,20,aug,117,4,-1,0,failure,no
50,blue-collar,married,secondary,no,17,yes,no,cellular,11,may,234,3,-1,1,failure,no
31,blue-collar,married,secondary,no,855,no,no,cellular,16,apr,156,1,317,2,failure,no
58,technician,divorced,secondary,no,147,yes,yes,cellular,27,jul,3,3,3,1,other,no
20,technician,married,secondary,no,172,no,no,cellular,8,aug,3,2,-1,0,failure,no
58,blue-collar,divorced,primary,no,71,no,no,cellular,1,nov,163,1,35,1,failure,no
34,services,divorced,secondary,no,1,no,yes,cellular,18,nov,10,1,-1,0,failure,no
39,technician,married,secondary,no,6362,yes,yes,cellular,18,nov,66,1,-1,0,failure,no
31,blue-collar,married,secondary,no,377,no,no,cellular,13,may,405,3,81,1,failure,no
28,blue-collar,married,primary,no,835,yes,no,cellular,1,jun,40,18,-1,1,failure,no
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,8,1,35,0,other,no
29,blue-collar,single,secondary,no,260,yes,no,cellular,2,jun,707,14,-1,0,failure,yes
25,retired,divorced,tertiary,no,230,no,yes,cellular,21,jul,854,1,-1,1,failure,yes
48,unemployed,married,secondary,no,1811,no,no,telephone,31,jul,105,3,121,1,other,no
31,management,single,tertiary,no,1,no,no,cellular,2,aug,105,1,-1,0,failure,no
52,services,married,secondary,no,377,no,no,cellular,15,may,543,12,-1,1,failure,no
48,entrepreneur,married,secondary,no,86,yes,no,cellular,1,may,9,2,-1,0,failure,no
57,management,married,tertiary,no,131,yes,no,cellular,2,apr,24,2,261,3,failure,no
20,unemployed,married,tertiary,no,25,no,yes,cellular,2,nov,229,1,91,1,failure,no
25,unemployed,married,secondary,no,377,no,no,cellular,5,jul,156,3,35,0,success,no
28,blue-collar,married,primary,no,52,yes,no,cellular,1,apr,40,1,-1,0,failure,no
32,admin.,married,secondary,no,692,no,no,cellular,25,may,156,1,35,1,failure,no
31,management,divorced,tertiary,no,1314,yes,no,cellular,23,may,206,1,-1,0,failure,no
31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,248,1,184,5,failure,yes
42,management,single,tertiary,no,126,no,no,cellular,14,jun,136,4,-1,0,failure,no
31,technician,married,secondary,no,734,no,no,cellular,26,aug,3,1,-1,0,failure,no
21,management,single,primary,no,3967,yes,no,cellular,1,nov,59,13,182,1,failure,no
25,admin.,single,secondary,no,1,yes,yes,cellular,12,may,23,1,-1,0,failure,no
21,management,single,tertiary,no,617,no,no,cellular,4,aug,1161,1,97,2,success,yes
37,blue-collar,single,secondary,no,-3,yes,no,cellular,3,feb,61,2,272,2,failure,no
32,technician,single,secondary,no,-311,no,no,cellular,18,nov,211,2,-1,0,other,no
20,technician,married,secondary,no,1,yes,yes,cellular,4,feb,539,8,34,1,failure,no
20,student,single,secondary,no,246,no,no,cellular,14,may,162,1,35,0,failure,no
37,entrepreneur,married,secondary,no,91,yes,no,cellular,2,may,239,1,-1,0,failure,no
20,unemployed,married,secondary,no,881,no,no,cellular,9,feb,156,1,23,0,success,no
44,blue-collar,married,secondary,yes,617,yes,no,cellular,8,jul,17,1,-1,1,failure,no
30,entrepreneur,single,tertiary,yes,37,no,no,cellular,1,may,281,1,-1,1,failure,no
46,entrepreneur,divorced,tertiary,no,414,yes,no,cellular,18,jul,61,3,301,5,other,no
20,services,single,tertiary,no,1,no,no,cellular,3,jul,704,1,-1,0,success,yes
30,technician,married,secondary,no,3107,yes,no,cellular,25,jul,116,1,97,0,failure,no
25,technician,single,tertiary,no,992,yes,no,cellular,26,aug,70,1,184,3,failure,no
35,technician,married,secondary,no,104,yes,yes,cellular,18,nov,3,1,91,0,success,no
27,management,single,tertiary,no,1995,yes,no,cellular,8,mar,239,2,-1,0,failure,no
44,technician,divorced,secondary,no,692,yes,no,cellular,8,may,364,1,76,3,failure,no
20,blue-collar,single,secondary,no,1,yes,no,cellular,1,dec,156,1,78,1,other,no
36,management,married,tertiary,no,692,no,no,cellular,25,aug,3,1,13,1,failure,no
29,admin.,married,secondary,no,488,no,yes,cellular,1,jul,23,1,35,1,failure,no
40,self-employed,married,secondary,no,116,no,no,cellular,1,nov,52,1,-1,1,failure,no
36,self-employed,single,tertiary,no,13,no,no,cellular,1,aug,10,1,13,0,failure,no
38,admin.,single,secondary,no,2345,yes,no,cellular,9,mar,174,2,-1,0,failure,no
41,technician,married,secondary,no,393,yes,no,cellular,16,may,130,3,3,0,failure,no
25,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,1,-1,0,failure,yes
20,management,single,tertiary,no,1857,no,no,cellular,6,feb,108,1,91,1,success,yes
25,entrepreneur,married,secondary,no,306,no,no,cellular,15,jun,288,1,-1,1,failure,yes
51,retired,married,secondary,no,33,no,no,telephone,1,sep,770,3,35,1,other,yes
32,technician,single,tertiary,no,0,no,no,cellular,1,aug,19,1,-1,1,failure,no
47,admin.,single,secondary,no,96,no,no,cellular,12,jan,3,4,-1,0,success,yes
50,management,married,tertiary,no,4,no,no,cellular,8,sep,17,1,370,2,failure,no
52,housemaid,married,primary,no,898,no,yes,cellular,1,aug,23,2,102,2,failure,no
40,technician,married,secondary,no,1,no,yes,cellular,6,aug,227,2,-1,0,failure,no
51,entrepreneur,married,secondary,no,1,yes,no,cellular,2,jun,184,5,-1,0,failure,no
25,retired,married,secondary,no,79,yes,no,cellular,18,nov,180,1,126,1,failure,no
36,management,divorced,secondary,no,3,no,no,cellular,1,aug,102,2,-1,0,failure,no
39,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,1,92,1,success,no
33,technician,single,secondary,no,174,yes,no,cellular,2,jun,57,9,91,0,failure,no
29,admin.,single,secondary,no,11,no,no,cellular,1,jun,3,1,35,1,failure,no
43,unemployed,divorced,secondary,no,4478,yes,no,cellular,13,may,13,1,91,0,failure,no
40,blue-collar,single,secondary,no,9102,yes,no,cellular,8,nov,3,2,91,0,failure,no
31,admin.,single,tertiary,no,5,no,yes,cellular,2,feb,3,1,13,1,failure,no
20,admin.,married,secondary,no,692,yes,no,cellular,17,nov,96,1,91,1,failure,no
20,admin.,married,tertiary,no,205,no,no,cellular,1,may,156,2,-1,1,failure,no
36,blue-collar,married,secondary,no,118,yes,no,cellular,4,feb,118,2,189,2,success,yes
20,technician,single,secondary,no,5118,no,no,cellular,27,aug,93,12,-1,1,other,no
55,management,married,primary,no,0,no,yes,cellular,3,sep,187,2,35,0,failure,no
20,technician,single,tertiary,no,0,yes,no,cellular,21,may,250,2,-1,1,failure,no
42,technician,married,secondary,no,0,yes,no,cellular,14,may,833,2,-1,0,failure,no
24,services,married,primary,no,2226,yes,yes,cellular,13,may,55,7,-1,0,failure,no
32,technician,married,secondary,no,304,yes,no,cellular,11,apr,68,2,140,2,failure,no
36,management,married,secondary,no,-19,no,yes,cellular,7,jul,118,1,-1,0,other,no
31,management,single,secondary,no,453,yes,no,cellular,1,may,384,2,35,7,failure,no
20,management,married,tertiary,no,393,yes,no,cellular,10,apr,25,2,35,1,failure,yes
19,student,single,primary,no,608,no,no,telephone,12,jul,236,1,180,1,success,no
45,blue-collar,divorced,tertiary,no,1,yes,no,cellular,13,may,118,5,-1,0,failure,no
20,blue-collar,married,secondary,no,-664,yes,yes,cellular,1,may,156,4,35,0,failure,no
20,blue-collar,single,secondary,no,-195,yes,no,cellular,11,jul,3,1,35,0,failure,no
20,blue-collar,married,secondary,no,1405,no,no,cellular,17,jul,3,2,35,0,failure,yes
34,blue-collar,married,secondary,no,132,no,no,cellular,27,may,336,2,-1,0,other,no
36,admin.,married,secondary,no,953,yes,no,cellular,17,aug,80,1,81,2,failure,no
21,services,single,secondary,no,6,yes,yes,cellular,10,mar,25,2,35,2,failure,no
53,management,married,secondary,no,229,no,no,telephone,11,may,14,4,57,0,failure,no
30,services,married,secondary,no,0,yes,no,cellular,20,nov,681,4,35,0,failure,no
35,blue-collar,married,secondary,no,360,yes,no,telephone,20,mar,3,1,180,3,failure,no
49,blue-collar,married,secondary,no,1264,no,no,cellular,1,aug,140,3,-1,0,failure,no
40,management,married,tertiary,no,10,yes,no,cellular,15,aug,324,3,-1,1,failure,no
25,technician,married,secondary,no,103,yes,no,cellular,6,may,103,2,-1,0,failure,no
20,blue-collar,married,primary,no,27,no,no,telephone,2,jan,852,2,-1,0,failure,no
37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,failure,no
20,unemployed,married,secondary,no,0,no,no,cellular,12,nov,10,1,35,1,failure,no
