age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
57,management,married,secondary,no,60,yes,no,cellular,1,jul,3,2,35,0,success,no
30,services,married,secondary,no,750,no,no,cellular,14,may,11,4,35,1,failure,no
65,retired,married,secondary,no,326,no,no,cellular,8,feb,432,1,9,1,failure,no
33,blue-collar,married,primary,no,3297,yes,yes,telephone,30,apr,46,1,35,1,failure,no
30,management,divorced,tertiary,no,54,no,no,cellular,1,jul,55,1,35,0,success,yes
30,retired,married,primary,no,270,no,no,telephone,10,nov,135,1,35,1,other,yes
30,management,married,tertiary,no,31,yes,no,cellular,1,aug,425,3,-1,0,success,no
30,management,single,tertiary,no,73,yes,no,cellular,3,mar,11,9,35,0,other,no
50,management,married,tertiary,no,0,no,no,cellular,11,jun,45,1,35,1,other,no
31,blue-collar,married,primary,no,0,no,no,cellular,7,mar,56,1,-1,1,failure,no
30,blue-collar,single,secondary,no,420,yes,yes,cellular,11,may,134,1,35,1,failure,no
36,blue-collar,married,secondary,no,52,no,no,cellular,1,jul,60,1,35,1,failure,no
40,blue-collar,married,secondary,no,5,no,no,cellular,1,may,3,5,9,1,other,no
32,admin.,single,secondary,no,27,no,yes,cellular,9,jul,3,1,-1,1,failure,no
28,blue-collar,single,secondary,no,5,yes,no,cellular,9,sep,99,1,92,14,success,yes
30,services,married,primary,no,288,no,no,cellular,1,mar,10,1,-1,1,failure,no
33,entrepreneur,married,secondary,no,0,yes,no,cellular,3,may,62,1,92,1,failure,no
40,management,married,secondary,no,5,no,no,cellular,12,aug,70,1,-1,0,other,no
36,self-employed,single,tertiary,no,-69,yes,yes,telephone,1,oct,211,1,-1,1,failure,yes
43,blue-collar,married,primary,no,60,yes,no,cellular,1,may,3,1,35,0,failure,no
38,technician,single,tertiary,no,27,no,no,cellular,1,jul,332,1,-1,0,failure,no
53,admin.,married,secondary,no,3228,yes,yes,cellular,5,feb,116,3,180,4,failure,no
32,services,married,secondary,no,1167,no,yes,telephone,10,apr,3,7,180,1,failure,no
26,management,single,tertiary,no,73,no,no,cellular,11,nov,116,1,35,1,success,yes
37,blue-collar,married,secondary,no,62,yes,no,cellular,4,jul,19,1,9,1,failure,no
30,management,married,secondary,no,5,no,no,cellular,3,oct,11,2,31,3,success,no
33,blue-collar,married,primary,no,5,no,no,cellular,1,mar,328,1,35,1,failure,no
30,management,single,tertiary,no,183,no,no,cellular,1,nov,14,1,35,1,failure,no
36,management,single,tertiary,no,-69,yes,no,cellular,1,mar,70,1,123,1,failure,no
41,entrepreneur,married,tertiary,no,213,yes,yes,cellular,20,jun,160,3,15,1,failure,no
31,blue-collar,divorced,secondary,no,104,no,no,cellular,1,jul,186,1,-1,1,failure,no
34,management,married,primary,no,5,no,no,telephone,17,nov,3,2,35,0,other,no
25,blue-collar,single,secondary,no,5,yes,no,cellular,15,apr,832,6,57,3,failure,yes
32,management,married,tertiary,no,62,no,no,cellular,5,aug,83,1,35,1,failure,no
36,management,married,tertiary,no,5,yes,no,cellular,6,may,3,2,116,0,other,no
47,technician,married,secondary,no,89,no,no,cellular,5,jul,217,1,-1,0,other,no
34,housemaid,married,tertiary,no,5,no,no,cellular,6,jun,10,1,-1,1,failure,no
41,management,married,tertiary,no,231,no,no,cellular,2,jul,10,1,35,1,failure,no
30,technician,married,secondary,no,270,no,no,cellular,4,mar,11,1,-1,1,failure,no
30,technician,single,tertiary,no,5,no,no,cellular,1,jul,344,1,-1,1,failure,no
36,services,married,secondary,no,341,yes,no,telephone,1,oct,14,2,265,4,other,yes
30,technician,married,secondary,no,1727,yes,yes,cellular,27,jul,10,5,35,1,failure,yes
35,technician,single,tertiary,no,5,no,no,cellular,21,aug,3,2,17,1,other,no
30,retired,married,tertiary,no,2812,no,no,cellular,1,aug,10,1,-1,1,failure,no
30,blue-collar,single,primary,no,27,yes,no,cellular,13,mar,17,1,-1,0,failure,no
37,admin.,married,secondary,no,1458,yes,no,cellular,1,may,3,2,14,0,failure,no
34,blue-collar,divorced,secondary,no,54,yes,yes,cellular,1,jul,255,1,-1,1,failure,no
36,blue-collar,married,secondary,no,231,no,no,cellular,6,jul,90,1,-1,0,other,no
30,housemaid,married,secondary,no,633,no,no,cellular,1,jul,233,6,21,0,failure,no
30,blue-collar,single,secondary,no,-69,no,no,cellular,15,may,89,1,-1,1,success,yes
36,entrepreneur,married,secondary,yes,2812,yes,yes,cellular,1,apr,17,7,35,1,other,no
32,technician,single,tertiary,no,3047,yes,no,cellular,28,jul,3,13,35,7,other,no
30,services,single,secondary,no,88,yes,no,cellular,19,nov,146,1,35,0,failure,no
34,self-employed,married,secondary,no,288,yes,no,cellular,1,may,612,1,-1,1,failure,no
30,technician,married,secondary,no,101,no,no,cellular,1,jun,41,3,-1,1,failure,no
41,technician,married,secondary,no,5,no,no,cellular,5,jul,1034,1,9,1,failure,no
30,management,married,tertiary,no,73,no,no,cellular,10,jul,3,1,35,7,failure,no
50,admin.,married,tertiary,no,382,no,no,cellular,1,aug,156,5,-1,1,success,yes
37,services,single,secondary,no,2367,no,yes,cellular,17,jul,769,15,32,1,other,no
53,admin.,married,secondary,no,414,yes,no,cellular,4,jun,3,2,-1,1,failure,no
30,management,married,tertiary,no,189,no,no,cellular,1,aug,19,2,-1,2,other,yes
57,unemployed,married,secondary,no,8,yes,no,cellular,1,feb,369,1,35,1,failure,no
40,blue-collar,married,secondary,no,73,no,no,cellular,1,jul,3,3,35,1,failure,no
30,services,single,secondary,no,288,no,no,cellular,1,may,14,1,35,1,failure,no
32,management,single,tertiary,no,414,yes,no,cellular,11,jul,10,1,-1,1,failure,no
30,services,single,primary,no,56,yes,no,cellular,1,nov,425,3,-1,1,failure,no
29,technician,married,secondary,no,252,yes,no,cellular,1,jul,3,2,35,1,failure,no
30,admin.,married,secondary,no,101,no,no,cellular,7,jul,62,2,-1,1,failure,no
35,management,married,tertiary,no,240,no,no,cellular,13,nov,70,1,35,1,failure,no
40,blue-collar,married,secondary,no,27,yes,no,cellular,29,jul,3,1,-1,1,failure,no
30,blue-collar,divorced,primary,no,288,no,no,cellular,1,may,41,1,-1,1,failure,no
33,admin.,married,secondary,no,15,yes,no,cellular,1,mar,139,3,180,1,failure,no
34,technician,divorced,secondary,no,270,yes,yes,cellular,1,mar,62,1,9,1,failure,no
53,management,divorced,tertiary,no,5,no,no,cellular,1,feb,3,1,35,1,failure,yes
33,technician,married,secondary,no,5,no,no,cellular,1,aug,11,2,121,5,other,no
36,technician,married,tertiary,no,1066,no,no,cellular,1,aug,69,1,6,0,other,no
32,housemaid,married,primary,no,5,yes,no,cellular,1,jun,8,3,35,1,failure,no
32,admin.,single,secondary,no,89,no,no,cellular,5,jul,8,1,35,1,failure,no
30,admin.,single,tertiary,no,5,no,no,cellular,1,mar,324,1,35,1,failure,no
40,services,married,tertiary,no,73,no,no,cellular,7,apr,146,1,35,1,failure,no
40,technician,single,tertiary,no,382,yes,no,cellular,8,jul,62,1,-1,1,failure,no
31,technician,divorced,secondary,no,5,yes,no,cellular,13,apr,130,5,92,1,failure,no
36,management,divorced,tertiary,no,62,no,no,cellular,5,aug,412,1,35,0,failure,no
40,management,married,tertiary,no,73,no,no,cellular,20,jul,3,1,35,1,failure,no
32,self-employed,single,tertiary,no,270,yes,no,cellular,15,oct,90,1,274,11,failure,no
30,admin.,single,primary,no,140,yes,no,cellular,1,jul,10,1,-1,1,failure,no
38,blue-collar,single,tertiary,no,5,no,no,cellular,17,jun,605,1,-1,0,failure,no
50,retired,married,secondary,no,1194,no,no,telephone,14,jul,432,1,35,1,other,no
30,blue-collar,married,primary,no,8,yes,no,cellular,8,may,3,5,275,1,failure,no
31,technician,divorced,secondary,no,264,no,no,cellular,1,dec,11,1,-1,1,failure,yes
37,services,married,primary,no,0,yes,no,cellular,26,jul,56,1,17,0,failure,no
30,blue-collar,married,secondary,no,27,no,no,cellular,5,mar,344,1,-1,1,failure,no
36,blue-collar,married,secondary,no,5,yes,no,cellular,1,mar,11,1,-1,0,failure,no
34,self-employed,married,tertiary,no,252,no,no,cellular,7,jul,169,1,35,1,failure,no
30,admin.,married,secondary,no,1327,yes,no,cellular,14,jul,253,1,32,1,failure,no
34,blue-collar,married,primary,no,5,yes,no,cellular,16,jul,11,1,-1,0,failure,no
40,blue-collar,single,secondary,no,341,no,no,cellular,18,nov,100,1,-1,1,failure,no
30,management,divorced,secondary,no,471,no,no,cellular,11,mar,3,9,35,1,other,no
34,retired,divorced,primary,no,288,yes,no,cellular,2,mar,111,1,-1,1,failure,no
30,technician,married,secondary,no,301,yes,no,cellular,9,nov,100,1,35,0,failure,no
36,admin.,divorced,secondary,no,529,no,no,cellular,1,mar,288,2,-1,1,other,no
30,blue-collar,married,secondary,no,341,no,no,cellular,10,jul,425,2,15,2,failure,no
33,technician,married,tertiary,no,5,no,no,cellular,4,aug,40,1,275,1,success,yes
33,management,married,tertiary,no,112,yes,no,cellular,1,feb,159,1,272,1,failure,no
30,services,single,secondary,no,140,yes,no,cellular,1,apr,283,3,-1,1,failure,no
31,blue-collar,married,primary,no,-363,yes,no,cellular,1,may,3,1,35,1,failure,no
35,student,single,secondary,no,1727,no,no,cellular,11,aug,233,1,35,1,success,no
30,blue-collar,married,secondary,yes,5,no,yes,cellular,1,jul,332,1,-1,1,failure,no
50,retired,divorced,secondary,no,56,no,no,telephone,1,dec,11,3,35,1,failure,no
30,services,married,secondary,no,5,yes,no,cellular,1,may,3,1,-1,1,failure,no
30,admin.,married,secondary,no,232,yes,no,cellular,10,nov,62,1,-1,0,failure,no
35,blue-collar,married,secondary,no,231,yes,no,cellular,5,jul,72,1,17,1,failure,no
30,technician,divorced,secondary,no,56,no,no,cellular,2,jul,55,2,-1,1,other,no
38,services,single,secondary,no,231,yes,no,cellular,5,may,60,1,-1,0,failure,no
31,housemaid,married,primary,no,382,no,no,cellular,1,jul,228,1,-1,0,failure,no
36,management,married,tertiary,no,5,no,no,cellular,1,jun,28,1,337,17,other,no
30,retired,married,secondary,no,240,no,yes,cellular,3,jul,172,1,35,1,failure,no
35,technician,married,secondary,yes,264,no,no,cellular,1,apr,11,2,35,1,other,no
50,blue-collar,married,secondary,no,471,no,no,cellular,2,may,218,1,21,1,failure,no
30,management,single,tertiary,no,304,no,no,cellular,1,jul,217,1,35,1,failure,no
30,blue-collar,married,primary,no,183,no,no,cellular,1,jul,17,1,-1,1,failure,no
30,management,divorced,tertiary,no,89,yes,no,cellular,1,mar,3,1,-1,0,failure,no
30,technician,married,secondary,no,5,yes,no,cellular,1,feb,3,2,-1,1,failure,no
30,management,married,tertiary,no,56,no,no,cellular,2,jul,19,2,342,1,failure,no
30,technician,single,secondary,no,404,no,no,cellular,8,jul,11,1,-1,0,failure,no
30,services,married,secondary,no,8,yes,no,cellular,7,apr,30,1,35,1,failure,no
38,unemployed,married,tertiary,no,8,no,no,cellular,14,nov,72,3,35,1,failure,no
30,self-employed,married,tertiary,no,288,yes,no,cellular,1,jul,46,5,-1,1,failure,no
33,services,married,secondary,no,118,no,yes,cellular,1,jul,11,1,35,1,failure,no
65,retired,divorced,secondary,no,5,no,no,telephone,27,aug,46,1,-1,1,other,yes
30,blue-collar,married,secondary,no,821,yes,no,cellular,1,may,233,1,-1,1,failure,no
35,management,married,tertiary,no,252,no,no,cellular,1,jul,184,1,35,0,success,no
30,management,married,tertiary,no,73,no,no,cellular,1,aug,62,2,35,1,success,no
30,unemployed,married,primary,no,257,yes,no,cellular,28,may,3,1,35,0,failure,no
35,blue-collar,single,secondary,no,118,yes,no,telephone,5,jul,41,1,9,1,failure,no
33,blue-collar,divorced,primary,no,255,yes,no,cellular,5,feb,14,2,13,1,failure,no
51,housemaid,divorced,secondary,no,-69,yes,no,cellular,15,nov,3,1,15,0,failure,no
40,technician,married,secondary,no,101,no,no,cellular,2,aug,3,5,9,1,failure,no
30,self-employed,married,secondary,no,274,no,no,cellular,1,may,11,2,-1,1,other,no
30,retired,married,tertiary,no,1194,no,no,cellular,1,jun,70,1,-1,1,failure,no
30,technician,single,secondary,no,37,no,no,cellular,26,may,134,2,35,1,other,no
30,management,married,secondary,no,31,yes,no,cellular,1,may,337,2,32,0,failure,no
30,blue-collar,married,secondary,no,56,no,no,cellular,13,apr,217,7,35,1,failure,no
45,unemployed,married,secondary,no,602,no,no,cellular,1,jul,14,1,-1,1,failure,no
30,admin.,married,secondary,no,5,no,no,telephone,12,jul,3,1,35,1,failure,no
33,technician,divorced,tertiary,no,153,yes,no,cellular,1,jul,40,1,35,1,failure,no
30,services,married,secondary,no,37,no,yes,cellular,1,oct,276,1,35,1,failure,no
30,services,married,secondary,no,863,no,no,cellular,13,aug,3,1,-1,1,failure,no
40,unemployed,married,secondary,no,264,no,no,cellular,8,mar,11,1,35,1,failure,no
30,admin.,married,tertiary,no,471,no,no,cellular,30,dec,1034,1,-1,0,success,yes
33,management,married,tertiary,no,101,yes,no,cellular,16,mar,41,1,180,1,failure,no
31,management,married,tertiary,no,56,no,no,cellular,8,aug,217,2,180,1,success,no
30,management,married,tertiary,no,183,no,no,cellular,14,jul,51,1,15,2,failure,no
31,blue-collar,married,primary,no,89,no,no,cellular,5,mar,90,1,35,3,other,no
30,technician,single,secondary,no,5,yes,no,cellular,17,apr,90,1,57,2,failure,no
30,student,single,secondary,no,101,no,no,cellular,4,sep,62,1,-1,0,failure,no
66,admin.,married,secondary,no,101,yes,no,cellular,1,jun,19,2,-1,0,success,yes
30,blue-collar,single,secondary,yes,5,no,yes,cellular,5,jul,83,1,9,1,failure,no
30,blue-collar,married,secondary,no,0,no,no,cellular,1,mar,8,1,-1,1,failure,no
30,entrepreneur,married,secondary,no,27624,no,no,telephone,11,jun,3,1,35,1,failure,yes
30,blue-collar,divorced,primary,no,112,no,no,cellular,5,mar,14,1,35,4,failure,no
34,management,married,tertiary,no,140,no,no,cellular,1,jul,11,1,-1,1,failure,no
33,technician,married,secondary,no,288,yes,yes,telephone,1,aug,60,3,35,1,failure,no
33,services,married,secondary,no,2367,no,no,cellular,17,jul,188,1,57,1,failure,no
32,admin.,single,tertiary,no,54,no,no,cellular,3,may,134,1,-1,0,failure,no
30,management,single,tertiary,no,1349,yes,no,cellular,5,jul,17,3,169,1,failure,no
40,blue-collar,married,primary,no,288,no,no,cellular,1,jul,14,1,57,1,failure,no
42,technician,single,tertiary,no,-411,yes,no,cellular,7,jul,3,1,15,0,failure,no
30,blue-collar,single,secondary,no,471,no,no,cellular,1,may,115,12,21,0,other,no
37,unemployed,married,secondary,no,1066,no,no,cellular,1,jul,559,2,-1,1,other,no
32,admin.,single,secondary,no,54,yes,no,cellular,18,nov,14,4,35,2,success,no
30,admin.,single,secondary,no,8,yes,no,cellular,8,mar,8,1,-1,1,failure,no
34,technician,married,secondary,no,288,no,no,cellular,6,mar,11,2,35,1,other,no
40,blue-collar,married,secondary,no,5,yes,yes,telephone,1,feb,172,2,361,3,failure,no
30,management,single,primary,no,5,yes,no,cellular,1,may,3,9,-1,1,other,no
30,blue-collar,married,secondary,no,101,yes,no,cellular,3,may,159,3,-1,1,failure,no
31,admin.,married,tertiary,no,8,no,no,cellular,5,jul,89,1,35,0,failure,no
30,blue-collar,married,secondary,no,73,no,no,cellular,1,may,11,1,35,1,failure,no
34,entrepreneur,married,secondary,no,93,no,yes,telephone,15,jul,41,1,-1,1,failure,no
30,services,married,primary,no,89,no,no,cellular,1,jun,3,1,17,1,failure,no
52,blue-collar,married,secondary,no,56,yes,no,cellular,1,mar,174,1,35,1,failure,no
35,technician,divorced,secondary,no,257,no,no,cellular,7,jul,295,3,35,1,failure,no
50,technician,married,secondary,no,213,no,no,cellular,7,mar,90,1,-1,2,failure,no
29,blue-collar,married,primary,no,73,yes,no,cellular,2,jul,56,1,261,3,failure,no
34,management,married,tertiary,no,264,no,no,cellular,6,aug,1030,2,-1,0,failure,no
45,entrepreneur,single,tertiary,no,1678,no,no,cellular,5,jun,103,1,35,1,failure,no
30,blue-collar,married,secondary,no,5,no,no,cellular,5,jul,41,1,-1,1,failure,no
30,blue-collar,married,secondary,no,5,yes,no,cellular,11,feb,253,9,57,1,success,yes
30,blue-collar,single,secondary,no,734,no,no,cellular,4,jul,11,1,35,5,failure,no
30,admin.,married,secondary,no,5,no,no,cellular,17,nov,3,12,35,1,other,no
50,entrepreneur,married,primary,no,231,yes,no,cellular,22,apr,3,1,35,0,failure,no
30,technician,married,secondary,no,232,no,no,cellular,5,jul,90,1,35,1,failure,no
32,blue-collar,single,secondary,no,127,no,no,cellular,1,jul,116,2,57,1,other,no
30,blue-collar,married,secondary,no,5,no,no,cellular,5,mar,144,1,-1,1,failure,no
30,technician,single,secondary,no,-411,no,no,cellular,1,jul,3,5,-1,1,other,no
30,blue-collar,single,secondary,no,5,no,no,cellular,1,may,3,1,-1,0,failure,no
30,blue-collar,married,secondary,no,-69,no,no,cellular,1,mar,3,2,-1,1,other,no
38,blue-collar,single,secondary,no,54,yes,no,cellular,1,aug,228,2,-1,1,success,yes
36,blue-collar,married,secondary,no,101,no,no,cellular,1,mar,217,1,35,1,failure,no
32,student,single,secondary,no,5,no,no,telephone,18,may,11,3,274,1,other,no
36,management,single,tertiary,no,27,no,no,cellular,1,mar,364,1,15,1,success,no
36,blue-collar,married,secondary,no,5,no,no,cellular,1,jun,94,2,-1,1,other,no
30,services,divorced,secondary,no,5,no,yes,cellular,1,jul,113,2,-1,1,other,no
34,self-employed,married,secondary,no,27,no,no,cellular,1,aug,686,1,-1,0,failure,no
30,blue-collar,single,secondary,no,27,no,no,cellular,6,may,70,4,32,1,failure,no
30,admin.,single,secondary,no,1096,no,no,cellular,1,mar,94,2,301,2,failure,no
31,blue-collar,single,secondary,no,56,yes,no,cellular,1,jul,218,1,35,0,failure,no
47,management,married,secondary,no,351,yes,no,cellular,3,mar,8,1,-1,1,failure,no
33,management,married,tertiary,no,118,no,no,cellular,1,nov,99,1,35,1,failure,no
30,management,married,tertiary,no,288,no,yes,cellular,1,jul,141,1,-1,1,failure,no
37,services,single,secondary,no,112,yes,no,cellular,5,jul,11,1,155,1,failure,no
46,housemaid,single,primary,no,382,no,no,cellular,18,jul,10,8,35,1,other,no
33,admin.,divorced,secondary,no,140,no,no,cellular,8,jul,139,2,35,0,other,no
28,admin.,married,tertiary,no,5,no,yes,cellular,1,feb,70,2,35,1,other,no
51,retired,married,primary,no,89,yes,no,cellular,1,may,56,1,-1,1,failure,no
33,blue-collar,single,secondary,no,1349,yes,no,cellular,10,jun,3,25,35,6,other,no
33,admin.,married,secondary,no,112,no,no,cellular,1,jul,19,3,35,1,failure,no
30,management,married,tertiary,no,414,yes,no,cellular,11,apr,3,1,-1,1,failure,no
65,admin.,single,tertiary,no,153,no,no,cellular,8,may,141,5,92,8,other,no
30,blue-collar,married,secondary,no,37,no,no,cellular,7,jul,3,3,116,5,other,no
31,technician,married,secondary,no,76,no,no,cellular,20,nov,100,1,-1,1,failure,no
30,blue-collar,married,secondary,no,27,yes,yes,cellular,5,may,233,1,-1,1,failure,no
30,blue-collar,single,secondary,no,5,yes,no,cellular,16,apr,90,1,337,2,failure,no
30,technician,divorced,secondary,no,127,yes,yes,cellular,28,jul,3,3,-1,1,failure,no
30,blue-collar,married,secondary,no,112,no,no,cellular,1,jul,3,1,35,1,failure,no
29,blue-collar,divorced,secondary,no,56,no,no,cellular,2,nov,163,5,-1,1,failure,no
34,services,divorced,secondary,no,101,no,no,cellular,18,nov,11,1,-1,1,failure,no
30,technician,married,secondary,no,404,yes,yes,cellular,18,nov,3,1,-1,0,failure,no
31,blue-collar,married,secondary,no,5,yes,no,cellular,19,may,100,1,35,1,other,no
50,blue-collar,married,primary,no,8,yes,no,telephone,1,may,56,18,35,1,other,no
30,management,single,tertiary,no,56,no,no,cellular,27,oct,41,2,17,0,failure,no
29,blue-collar,single,secondary,no,270,no,no,cellular,2,jul,70,2,-1,1,failure,yes
37,retired,divorced,tertiary,no,8,no,yes,cellular,2,mar,854,1,17,0,failure,no
38,unemployed,married,secondary,no,821,yes,no,telephone,5,jul,135,1,21,1,failure,no
30,management,single,primary,no,382,no,no,cellular,2,jul,3,1,-1,1,failure,no
50,services,married,secondary,no,8,yes,no,cellular,5,may,253,2,116,5,failure,no
48,entrepreneur,married,secondary,no,107,no,no,cellular,1,jul,94,1,35,1,failure,no
30,management,married,tertiary,no,183,yes,no,cellular,1,apr,3,2,261,3,failure,no
30,unemployed,married,tertiary,no,89,no,no,cellular,2,jul,211,5,15,1,failure,no
35,unemployed,married,primary,no,54,yes,no,cellular,5,jun,56,1,25,1,failure,no
32,blue-collar,married,primary,no,54,no,no,cellular,16,jul,10,1,35,8,failure,no
30,blue-collar,married,secondary,no,231,no,no,cellular,1,may,94,1,35,1,failure,no
38,management,divorced,tertiary,no,104,yes,no,cellular,8,may,276,1,-1,1,failure,no
31,management,single,tertiary,no,288,no,no,cellular,1,jul,62,1,365,3,failure,no
30,management,single,tertiary,no,127,no,no,cellular,1,jun,3,1,17,0,failure,no
34,admin.,married,secondary,no,734,no,no,cellular,26,aug,100,1,-1,0,failure,no
30,management,single,tertiary,no,304,no,no,cellular,22,may,55,1,121,1,failure,no
30,admin.,single,secondary,no,177,yes,yes,cellular,1,mar,41,3,14,0,failure,no
31,management,married,tertiary,no,5,no,no,cellular,4,jun,1161,2,92,1,success,yes
37,blue-collar,single,secondary,no,101,no,no,cellular,1,feb,60,2,35,1,failure,no
32,technician,single,tertiary,no,-69,no,no,cellular,8,dec,218,1,-1,1,other,no
30,technician,married,secondary,no,5,no,yes,cellular,4,feb,159,2,201,1,failure,no
38,student,single,secondary,no,54,yes,no,cellular,14,jul,100,1,-1,1,failure,no
37,entrepreneur,married,secondary,no,118,yes,no,cellular,28,mar,3,1,9,0,failure,no
30,unemployed,married,secondary,no,31,no,no,cellular,1,feb,769,5,-1,0,failure,no
40,technician,married,secondary,no,56,yes,no,cellular,8,mar,11,2,9,1,failure,no
31,entrepreneur,single,tertiary,no,37,no,no,cellular,5,may,211,1,-1,9,failure,no
37,entrepreneur,divorced,tertiary,no,118,no,no,cellular,1,jul,11,2,56,3,other,no
33,services,single,tertiary,no,288,no,no,cellular,1,jul,3,1,-1,1,success,yes
30,technician,single,secondary,no,5,no,no,cellular,5,jul,116,1,-1,1,failure,no
30,technician,married,tertiary,no,5,yes,no,cellular,26,apr,3,1,116,1,failure,no
30,technician,married,secondary,no,101,no,yes,cellular,5,aug,10,2,-1,0,failure,no
30,management,single,tertiary,no,1995,yes,no,cellular,5,jul,99,1,-1,1,failure,no
30,technician,divorced,secondary,no,27,yes,no,cellular,8,mar,364,1,35,1,failure,no
32,admin.,single,secondary,no,153,yes,no,cellular,1,mar,73,1,81,1,success,no
33,management,married,tertiary,no,483,no,no,cellular,6,jul,21,1,35,1,failure,no
30,admin.,married,secondary,no,488,no,yes,cellular,1,jul,3,1,35,1,failure,no
40,self-employed,married,tertiary,no,52,no,no,cellular,1,nov,62,1,-1,1,failure,no
30,self-employed,married,tertiary,no,1167,no,no,cellular,1,apr,3,8,35,1,other,no
30,admin.,single,secondary,no,5,no,no,cellular,9,may,174,2,35,1,other,no
41,technician,married,secondary,no,-413,yes,no,cellular,3,may,130,3,35,0,other,no
34,admin.,married,secondary,no,204,yes,no,cellular,8,jul,324,2,-1,0,success,yes
31,management,single,tertiary,no,5,yes,no,cellular,6,feb,118,1,92,1,success,no
30,entrepreneur,married,secondary,no,107,yes,no,cellular,1,jun,8,1,-1,1,success,yes
37,retired,married,secondary,no,240,no,no,telephone,9,sep,97,1,-1,1,failure,yes
35,technician,single,tertiary,no,5,no,no,cellular,5,aug,113,1,-1,1,failure,no
37,blue-collar,single,secondary,no,56,no,no,cellular,1,jul,55,1,35,1,failure,no
50,management,married,tertiary,no,799,no,no,cellular,8,sep,146,1,337,1,failure,no
50,housemaid,married,primary,no,288,yes,yes,cellular,10,apr,352,1,35,2,failure,no
30,blue-collar,married,secondary,no,8,no,no,cellular,8,jul,49,3,-1,0,failure,no
50,entrepreneur,married,secondary,no,5,yes,no,cellular,2,jul,184,5,35,0,other,no
30,retired,married,secondary,no,76,yes,no,cellular,18,nov,10,1,116,1,failure,no
34,management,divorced,secondary,no,5,no,no,cellular,6,jul,62,1,-1,1,other,no
33,admin.,married,secondary,no,8304,no,no,cellular,1,sep,19,1,92,1,success,yes
33,technician,single,secondary,no,799,yes,no,cellular,1,jun,3,9,6,0,other,no
29,blue-collar,single,secondary,no,5,no,no,cellular,1,jul,62,2,-1,1,other,no
30,unemployed,single,secondary,no,488,yes,no,cellular,11,may,3,1,35,1,failure,no
30,blue-collar,single,secondary,no,112,no,no,cellular,1,nov,94,1,35,1,other,no
30,admin.,single,tertiary,no,5,no,no,cellular,7,dec,3,1,35,1,failure,no
30,admin.,married,secondary,no,2226,yes,no,cellular,4,nov,60,3,35,1,failure,no
33,admin.,married,tertiary,no,255,no,no,cellular,1,jul,156,1,-1,1,failure,no
40,blue-collar,married,secondary,no,118,yes,no,cellular,1,feb,11,2,116,5,success,no
30,technician,single,secondary,no,118,yes,no,cellular,25,jul,3,12,-1,1,other,no
35,management,married,tertiary,no,5,no,yes,cellular,1,sep,156,2,35,1,other,no
30,technician,single,tertiary,no,240,yes,no,cellular,3,may,500,1,-1,2,failure,no
30,technician,married,secondary,no,0,yes,no,cellular,14,may,3,8,-1,1,other,no
30,services,married,primary,no,2226,no,yes,cellular,1,may,55,2,35,1,failure,yes
30,technician,married,secondary,no,5,yes,no,cellular,9,apr,60,3,274,9,failure,no
33,blue-collar,married,secondary,no,5,no,yes,cellular,4,jul,3,1,35,1,failure,no
31,blue-collar,single,secondary,no,414,yes,no,cellular,5,mar,385,1,35,1,failure,no
36,management,married,tertiary,no,73,yes,no,cellular,1,apr,55,2,-1,1,success,yes
30,admin.,single,primary,no,602,no,no,cellular,1,may,233,1,180,0,success,yes
30,blue-collar,divorced,secondary,no,89,yes,no,cellular,5,jul,118,2,-1,1,failure,no
31,blue-collar,married,secondary,no,-664,no,yes,cellular,1,mar,385,4,-1,2,other,no
29,blue-collar,single,secondary,no,5,yes,no,cellular,11,jul,100,1,-1,2,failure,no
30,blue-collar,married,secondary,no,255,no,no,cellular,7,jul,253,2,-1,1,success,yes
30,technician,married,secondary,no,101,no,no,cellular,1,mar,3,2,-1,1,other,no
30,admin.,married,secondary,no,953,yes,no,cellular,1,jul,80,3,-1,2,failure,no
30,services,single,secondary,no,602,yes,no,cellular,7,mar,115,1,35,2,failure,no
30,technician,married,secondary,no,112,no,no,telephone,4,may,49,4,35,1,failure,no
30,services,married,secondary,no,288,yes,no,cellular,1,feb,60,3,14,1,success,yes
35,blue-collar,married,secondary,no,37,yes,no,telephone,20,apr,14,1,121,1,failure,no
34,blue-collar,married,secondary,no,127,no,no,cellular,1,jul,3,3,-1,0,failure,no
34,management,married,tertiary,no,0,no,no,cellular,1,jul,19,3,-1,0,other,no
34,blue-collar,married,secondary,no,82,no,no,cellular,6,jun,103,1,-1,1,failure,no
31,admin.,married,secondary,no,62,no,no,telephone,1,jul,56,25,92,1,other,no
30,services,single,secondary,no,-411,no,no,cellular,1,may,14,1,-1,1,failure,no
31,unemployed,married,secondary,no,0,no,no,cellular,1,jul,17,1,-1,1,failure,no
34,blue-collar,married,primary,no,257,no,no,telephone,1,may,11,17,17,1,other,no
34,technician,married,secondary,no,104,no,no,cellular,5,jun,88,1,-1,0,other,no
36,blue-collar,married,secondary,no,270,no,no,telephone,21,nov,113,1,-1,1,failure,no
30,management,married,tertiary,no,54,yes,no,cellular,9,feb,17,3,35,1,success,no
31,entrepreneur,single,tertiary,no,1117,no,yes,cellular,7,mar,3,2,15,1,failure,no
36,entrepreneur,married,secondary,yes,5,yes,no,cellular,1,nov,103,1,-1,1,failure,no
