age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
54,blue-collar,married,secondary,no,273,yes,no,cellular,5,jul,55,1,0,0,failure,no
68,blue-collar,single,secondary,no,67,no,no,cellular,6,feb,20,1,-1,0,success,no
25,management,divorced,tertiary,no,2909,yes,no,cellular,1,may,110,1,-1,0,failure,no
57,management,married,secondary,no,953,yes,no,cellular,24,jul,80,2,81,0,failure,no
03,services,married,secondary,no,480,yes,no,cellular,1,jun,121,1,0,0,other,no
65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,3,failure,no
55,self-employed,single,tertiary,no,3297,yes,no,telephone,30,oct,96,5,274,0,failure,no
57,management,divorced,tertiary,no,496,no,no,cellular,2,jan,452,2,261,0,failure,yes
30,retired,married,secondary,no,1000,yes,no,cellular,13,nov,135,1,0,0,failure,yes
38,management,married,tertiary,no,1463,yes,no,cellular,1,jan,425,4,-1,0,other,no
36,management,single,tertiary,no,76406,yes,no,cellular,30,may,917,1,0,0,failure,no
58,management,married,tertiary,no,-679,no,yes,cellular,11,jun,145,1,93,0,failure,no
41,blue-collar,married,primary,no,1000,yes,no,cellular,1,jun,101,6,4,0,other,no
32,blue-collar,single,secondary,no,0,yes,no,cellular,8,jul,134,1,-1,0,failure,no
46,technician,married,secondary,no,2000,yes,no,cellular,14,mar,100,2,-1,0,success,yes
40,blue-collar,married,secondary,no,0,yes,no,cellular,13,may,100,1,-1,0,failure,no
06,admin.,single,secondary,no,47,no,yes,cellular,5,jan,120,6,-1,0,failure,no
28,unemployed,single,secondary,no,0,yes,no,cellular,1,jan,199,1,92,14,failure,no
30,services,married,primary,no,860,yes,no,cellular,1,jan,120,1,-1,0,failure,no
33,entrepreneur,married,secondary,no,0,yes,no,cellular,1,may,23,1,0,6,other,no
48,management,married,secondary,no,286,no,yes,cellular,12,aug,172,1,93,0,failure,no
36,blue-collar,single,secondary,no,-103,yes,no,telephone,17,oct,3253,1,370,0,failure,yes
43,blue-collar,married,primary,no,0,yes,no,cellular,14,mar,93,1,-1,0,failure,no
38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,32,2,-1,0,other,yes
53,admin.,single,secondary,no,1228,yes,yes,cellular,7,feb,116,2,188,1,failure,no
42,services,married,primary,no,1167,yes,yes,cellular,16,apr,668,3,-1,1,failure,no
26,management,single,tertiary,no,0,no,no,cellular,1,may,166,1,195,1,success,yes
31,blue-collar,single,secondary,no,2907,yes,no,cellular,12,feb,379,2,-1,0,failure,no
69,management,married,secondary,no,0,no,no,cellular,23,mar,10,1,0,0,failure,no
30,management,married,tertiary,no,350,no,no,cellular,5,jan,328,2,0,0,failure,no
30,management,single,tertiary,no,270,yes,no,cellular,17,oct,104,5,-1,0,failure,no
29,self-employed,single,tertiary,no,-679,yes,yes,cellular,7,oct,172,1,93,11,failure,no
41,entrepreneur,married,tertiary,no,3135,yes,yes,cellular,20,jun,160,3,81,2,failure,no
51,blue-collar,divorced,secondary,no,104,no,no,cellular,5,jul,71,1,-1,0,other,no
02,admin.,married,tertiary,no,0,yes,no,cellular,17,jan,60,2,0,0,other,no
25,admin.,single,tertiary,no,507,yes,no,cellular,15,oct,832,5,367,3,failure,yes
32,management,single,tertiary,no,1028,no,no,cellular,1,aug,183,1,-1,0,failure,no
04,management,single,tertiary,no,0,yes,no,cellular,6,jan,10,1,-1,0,other,no
47,technician,married,primary,no,89,yes,no,cellular,1,jun,60,1,-1,0,failure,no
45,admin.,single,tertiary,no,0,no,no,cellular,9,jun,100,1,-1,0,failure,no
41,technician,married,tertiary,no,91,no,no,cellular,29,oct,60,1,-1,0,failure,no
32,technician,married,secondary,no,2802,no,no,cellular,1,aug,157,1,-1,0,other,no
30,technician,single,secondary,no,147,yes,no,cellular,5,aug,120,2,-1,0,failure,no
30,services,married,secondary,no,304,yes,no,telephone,21,oct,40,1,91,4,failure,no
53,technician,single,secondary,no,-725,no,no,cellular,27,jan,1205,1,-1,0,success,yes
35,technician,single,tertiary,no,270,no,no,cellular,21,oct,169,2,-1,11,failure,no
67,retired,single,tertiary,no,2812,no,no,cellular,5,aug,120,1,-1,0,failure,no
30,blue-collar,single,primary,no,17,yes,no,cellular,13,may,97,1,0,0,failure,no
07,admin.,single,secondary,no,0,yes,no,cellular,1,jan,10,2,-1,0,failure,no
51,services,divorced,secondary,no,974,yes,yes,cellular,5,jul,125,4,-1,0,failure,no
54,blue-collar,married,secondary,no,141,no,no,cellular,16,jun,120,6,-1,0,failure,no
30,housemaid,married,secondary,no,633,no,no,cellular,3,jun,233,1,0,0,other,no
22,blue-collar,single,secondary,no,0,yes,no,cellular,15,may,89,1,-1,0,other,yes
30,entrepreneur,married,tertiary,yes,1000,yes,yes,cellular,4,aug,120,8,-1,0,success,yes
36,admin.,single,tertiary,no,8047,yes,no,cellular,28,aug,80,13,81,2,failure,no
04,services,single,secondary,no,58,no,no,cellular,5,nov,146,1,-1,0,other,no
43,student,married,secondary,no,56,yes,no,cellular,18,may,612,3,-1,1,other,no
07,blue-collar,single,secondary,no,0,no,no,cellular,1,jun,32,3,-1,0,other,no
01,technician,married,secondary,no,0,no,no,cellular,1,aug,0,1,-1,0,failure,no
30,management,married,tertiary,no,1000,yes,no,cellular,5,may,43,1,-1,0,success,no
06,admin.,married,tertiary,no,133,no,no,cellular,1,mar,156,1,0,0,other,no
47,services,married,secondary,no,2,no,no,cellular,5,jul,71,15,-1,0,failure,no
53,admin.,married,secondary,no,0,yes,no,cellular,1,may,162,1,0,0,failure,no
32,management,single,secondary,no,11797,yes,no,cellular,11,aug,120,5,-1,1,success,yes
57,technician,married,secondary,no,1000,yes,no,cellular,20,may,120,3,0,0,success,no
25,blue-collar,single,secondary,no,200,yes,no,cellular,4,may,130,3,312,0,failure,no
30,services,single,secondary,no,0,yes,no,cellular,20,may,134,5,-1,0,failure,no
35,unemployed,single,tertiary,no,181,no,no,cellular,1,aug,130,4,-1,0,failure,no
30,services,single,primary,no,1000,yes,no,telephone,20,jan,120,2,0,0,failure,no
49,technician,married,secondary,no,953,yes,yes,cellular,19,aug,80,2,-1,2,failure,no
30,admin.,married,secondary,no,1000,yes,no,cellular,7,may,120,2,-1,0,success,yes
04,management,married,tertiary,no,203,no,no,cellular,5,mar,70,1,-1,0,failure,no
04,blue-collar,married,secondary,no,0,no,no,cellular,1,may,134,1,-1,0,other,no
43,blue-collar,divorced,primary,no,0,yes,no,cellular,7,mar,12,1,0,0,failure,no
59,admin.,married,secondary,no,92,yes,no,cellular,12,dec,9,2,5,1,failure,no
04,technician,divorced,secondary,no,705,yes,no,cellular,5,may,249,1,-1,0,failure,no
53,management,divorced,tertiary,no,15,no,no,cellular,1,jan,15,1,0,0,other,yes
38,technician,married,secondary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
35,technician,married,tertiary,no,0,no,no,cellular,2,aug,69,4,0,0,failure,no
32,housemaid,married,tertiary,no,10,yes,no,cellular,1,jan,658,2,0,0,other,no
02,admin.,single,secondary,no,0,yes,no,cellular,1,jan,78,1,0,0,other,no
30,admin.,single,tertiary,no,0,no,no,cellular,1,jan,327,1,0,0,other,no
30,services,married,tertiary,no,523,yes,no,cellular,1,apr,120,1,-1,0,other,no
02,technician,single,tertiary,no,3,no,no,cellular,1,jan,8,1,-1,0,other,no
42,technician,divorced,secondary,no,759,yes,no,telephone,13,may,139,1,-1,0,failure,no
56,management,divorced,tertiary,no,66721,yes,no,cellular,8,aug,172,2,93,0,failure,no
43,management,married,tertiary,no,715,no,no,cellular,1,aug,10,4,-1,0,other,no
29,self-employed,single,tertiary,no,270,yes,no,cellular,29,oct,49,5,274,11,failure,no
37,admin.,single,secondary,no,1560,yes,no,cellular,11,jun,203,1,-1,0,failure,no
38,blue-collar,single,secondary,no,1000,no,no,cellular,17,jun,605,5,0,0,failure,no
07,student,married,secondary,no,479,no,no,telephone,1,jan,82,2,0,0,other,no
39,blue-collar,married,primary,no,0,yes,no,cellular,13,oct,120,5,0,0,failure,no
61,unemployed,divorced,secondary,no,0,no,no,cellular,1,jan,10,1,0,0,failure,yes
04,services,married,primary,no,0,no,no,cellular,6,may,0,1,0,0,failure,no
55,blue-collar,single,secondary,no,212,yes,yes,cellular,19,may,172,1,93,0,failure,no
46,blue-collar,married,secondary,no,0,yes,no,cellular,23,may,120,5,-1,0,failure,no
57,management,married,secondary,no,252,no,no,cellular,2,apr,261,2,261,3,failure,no
33,admin.,single,secondary,no,0,yes,no,cellular,14,jan,250,1,0,0,failure,no
37,admin.,married,secondary,no,217,yes,no,cellular,16,may,67,1,-1,0,failure,no
40,admin.,married,secondary,no,2141,no,no,cellular,18,aug,107,3,-1,2,failure,no
25,management,divorced,secondary,no,1716,yes,no,cellular,5,may,82,1,0,0,failure,no
04,blue-collar,divorced,secondary,no,-29,no,no,cellular,27,mar,111,1,-1,0,other,no
25,technician,married,secondary,no,300,yes,no,cellular,5,jun,120,1,0,0,success,yes
25,admin.,divorced,secondary,no,1000,yes,no,cellular,11,jan,288,1,-1,0,other,no
30,services,married,secondary,no,341,no,no,cellular,5,apr,423,2,-1,0,other,yes
30,technician,single,tertiary,no,1500,no,no,cellular,4,aug,30,2,-1,0,failure,no
32,management,single,tertiary,no,-359,yes,no,cellular,9,feb,159,3,-1,0,failure,no
30,services,single,secondary,no,140,yes,no,cellular,4,apr,283,3,-1,0,other,no
31,blue-collar,married,primary,no,-365,yes,no,cellular,1,jan,60,1,-1,0,other,no
30,blue-collar,single,secondary,no,1779,no,no,cellular,11,aug,233,5,370,1,failure,yes
33,blue-collar,married,secondary,yes,-406,yes,yes,cellular,14,may,332,2,254,5,failure,no
30,retired,single,secondary,no,0,no,no,telephone,11,dec,120,1,-1,0,failure,no
30,services,single,secondary,no,387,yes,no,cellular,5,may,120,1,-1,0,failure,no
36,blue-collar,single,secondary,no,332,yes,no,telephone,6,jan,10,1,-1,0,failure,no
53,blue-collar,married,secondary,no,2231,yes,no,cellular,1,jan,272,3,-1,0,failure,no
49,unemployed,divorced,secondary,no,560,no,no,cellular,25,jul,8,1,-1,0,failure,no
28,services,single,secondary,no,221,yes,no,cellular,15,may,0,1,-1,0,other,yes
51,blue-collar,single,primary,no,0,yes,no,cellular,5,jun,226,1,0,0,failure,no
36,management,married,tertiary,no,346,yes,no,cellular,29,oct,212,1,-1,17,other,yes
54,retired,married,tertiary,no,-679,yes,yes,cellular,7,jul,172,2,93,0,failure,no
53,services,married,secondary,yes,2262,no,no,cellular,1,jan,120,1,-1,0,failure,no
55,blue-collar,married,secondary,no,471,yes,no,cellular,8,may,58,1,-1,1,success,no
28,technician,single,tertiary,no,0,yes,no,cellular,1,jan,10,1,0,0,failure,no
55,blue-collar,married,primary,no,1373,yes,no,cellular,9,may,1087,1,-1,0,other,no
47,self-employed,divorced,tertiary,no,2894,yes,no,cellular,20,may,163,1,-1,0,other,no
42,technician,married,secondary,no,0,yes,no,cellular,3,feb,13,1,0,0,failure,no
25,student,single,tertiary,no,1000,yes,no,cellular,5,may,397,2,342,1,success,yes
30,technician,single,secondary,no,0,no,no,cellular,8,mar,121,1,-1,0,other,no
33,services,married,secondary,yes,288,yes,no,cellular,1,apr,306,1,6,0,other,yes
45,unemployed,married,tertiary,no,0,no,no,cellular,1,jan,782,2,-1,0,failure,no
40,self-employed,married,tertiary,no,191,yes,no,cellular,1,jul,806,2,-1,0,other,no
31,services,married,secondary,no,0,yes,yes,cellular,1,jan,10,1,0,0,failure,no
69,blue-collar,divorced,secondary,no,4572,no,no,cellular,27,oct,146,2,-1,0,other,no
58,blue-collar,married,secondary,no,4871,no,no,cellular,14,may,133,2,-1,0,other,no
45,management,married,tertiary,no,2220,yes,no,cellular,11,jul,0,1,-1,0,other,no
30,management,single,tertiary,no,393,no,no,cellular,5,aug,62,1,0,0,failure,no
30,unemployed,married,primary,no,55,yes,no,cellular,28,jan,173,1,0,0,other,no
35,admin.,single,secondary,no,199,yes,no,cellular,7,jul,41,4,189,0,other,no
03,blue-collar,divorced,primary,no,255,yes,no,cellular,3,mar,3,2,272,0,failure,no
51,housemaid,divorced,secondary,no,-7,yes,no,cellular,1,jan,91,1,0,0,other,no
41,technician,married,secondary,no,6171,no,no,cellular,1,aug,10,1,-1,0,failure,yes
43,self-employed,single,secondary,no,0,yes,no,cellular,1,may,131,1,0,0,failure,no
00,retired,married,tertiary,no,2261,no,no,cellular,9,jun,245,1,-1,0,other,no
28,technician,single,secondary,no,1536,no,no,cellular,28,may,347,1,0,0,failure,no
33,management,married,secondary,no,180,yes,no,cellular,1,may,0,1,-1,0,other,no
30,blue-collar,married,secondary,no,1000,yes,no,cellular,13,apr,217,3,327,0,failure,no
30,unemployed,married,secondary,no,1603,no,no,cellular,5,jun,164,1,0,0,failure,no
39,technician,married,secondary,no,0,no,no,telephone,1,jan,120,4,0,0,success,no
53,technician,divorced,secondary,no,6503,yes,no,cellular,1,jan,143,1,-1,0,failure,no
29,services,single,secondary,no,270,yes,yes,cellular,15,oct,246,5,-1,0,failure,no
30,services,single,secondary,no,0,no,no,cellular,13,aug,75,1,-1,0,other,no
30,unemployed,married,tertiary,no,1000,yes,no,cellular,5,jan,120,1,0,0,success,no
29,admin.,single,tertiary,no,4041,yes,no,cellular,30,apr,1034,5,-1,0,failure,no
53,management,married,tertiary,no,346,yes,no,cellular,16,apr,212,1,-1,0,failure,yes
51,management,married,secondary,no,346,yes,no,cellular,11,apr,237,1,180,0,success,yes
30,admin.,married,tertiary,no,953,yes,no,cellular,14,aug,60,2,81,2,failure,no
30,blue-collar,married,primary,no,1000,yes,no,cellular,5,apr,193,1,0,0,failure,no
31,technician,single,tertiary,no,985,yes,no,cellular,17,mar,120,1,57,0,failure,yes
19,student,single,tertiary,no,2907,yes,no,cellular,24,jul,62,3,-1,0,failure,no
66,unemployed,married,secondary,no,4041,yes,no,cellular,14,jun,120,1,0,0,success,yes
25,technician,single,secondary,no,-2,yes,yes,cellular,8,jan,120,1,-1,0,failure,no
33,blue-collar,married,secondary,no,0,yes,no,cellular,1,jan,10,1,-1,0,failure,no
55,entrepreneur,married,secondary,no,27624,no,no,telephone,1,jan,437,1,0,0,other,yes
25,blue-collar,divorced,primary,no,-100,yes,no,cellular,6,mar,145,1,0,0,failure,no
54,management,married,tertiary,no,0,yes,no,cellular,21,oct,160,1,-1,0,other,no
03,technician,married,secondary,no,0,yes,yes,telephone,3,jun,0,2,0,0,other,no
30,services,married,secondary,no,1500,yes,no,cellular,14,jun,120,4,-1,0,success,no
32,admin.,single,tertiary,no,5,yes,no,cellular,1,may,134,1,-1,0,failure,no
33,self-employed,single,tertiary,no,270,yes,no,cellular,5,may,17,5,274,11,failure,no
40,blue-collar,married,secondary,no,676,no,no,cellular,1,jan,74,1,0,0,failure,no
42,technician,single,tertiary,no,-411,yes,no,cellular,24,nov,67,1,-1,0,failure,no
53,blue-collar,single,secondary,no,273,no,no,cellular,18,may,115,1,279,2,failure,no
36,unemployed,single,tertiary,no,-679,yes,no,cellular,7,jun,595,2,93,0,failure,no
37,services,single,secondary,no,-247,yes,yes,cellular,18,may,147,4,-1,0,success,no
30,admin.,single,secondary,no,0,yes,no,cellular,1,may,148,1,-1,0,failure,no
44,technician,single,tertiary,no,9101,yes,no,cellular,6,oct,165,1,-1,0,failure,no
04,blue-collar,single,primary,no,474,yes,yes,cellular,5,may,120,3,0,0,failure,no
37,management,single,primary,no,208,yes,no,cellular,20,nov,179,9,157,0,failure,no
31,blue-collar,single,secondary,no,2907,yes,no,cellular,12,jul,159,3,-1,0,failure,no
03,admin.,single,tertiary,no,608,yes,no,cellular,5,apr,89,2,-1,0,failure,no
30,blue-collar,married,secondary,no,781,yes,no,cellular,5,may,120,1,-1,0,failure,no
36,entrepreneur,married,secondary,no,40,no,yes,telephone,5,jul,31,1,-1,0,failure,no
30,services,single,secondary,no,-100,yes,no,cellular,3,jun,263,1,-1,0,failure,no
52,blue-collar,married,secondary,no,161,yes,no,cellular,1,jan,60,2,-1,0,failure,no
45,technician,divorced,secondary,no,2657,no,no,cellular,7,sep,193,1,92,1,success,yes
30,technician,married,secondary,no,1000,no,no,cellular,5,may,120,1,0,0,success,yes
37,services,married,primary,no,643,yes,yes,cellular,2,jun,81,3,0,0,other,no
30,management,married,tertiary,no,0,no,no,cellular,1,aug,100,1,-1,0,failure,no
45,entrepreneur,single,tertiary,no,1678,no,no,cellular,16,jun,133,2,-1,0,other,no
30,self-employed,single,secondary,no,-3,yes,no,cellular,9,jan,438,1,-1,0,failure,no
29,self-employed,single,tertiary,no,270,yes,no,cellular,11,feb,253,1,274,11,success,yes
36,admin.,married,secondary,no,574,yes,no,cellular,5,feb,11,6,-1,2,failure,no
59,admin.,married,secondary,no,283,yes,no,cellular,17,nov,300,1,0,0,other,no
50,entrepreneur,married,tertiary,no,2907,yes,yes,cellular,20,apr,248,5,-1,0,failure,no
30,student,married,secondary,no,232,yes,no,cellular,5,nov,90,1,0,0,success,no
32,blue-collar,single,secondary,no,127,yes,no,cellular,5,mar,10,1,-1,0,failure,no
35,blue-collar,married,secondary,no,603,yes,no,cellular,1,jan,47,1,-1,0,failure,no
25,student,single,secondary,no,-475,yes,no,cellular,5,may,793,5,-1,0,other,no
30,blue-collar,single,secondary,no,523,yes,no,cellular,5,may,120,1,0,0,success,no
30,blue-collar,married,secondary,no,-69,yes,no,cellular,26,may,120,2,-1,0,success,no
28,blue-collar,single,secondary,no,1348,yes,no,cellular,1,jan,221,2,-1,0,failure,no
30,blue-collar,married,secondary,no,1603,yes,no,cellular,30,apr,120,1,0,0,failure,no
30,student,single,secondary,no,508,no,no,cellular,18,may,233,3,374,1,other,yes
36,management,single,tertiary,no,247,no,no,cellular,1,jan,34,5,8,0,other,no
52,admin.,married,secondary,no,199,yes,no,cellular,16,may,978,2,189,0,other,no
30,services,divorced,secondary,no,0,yes,yes,cellular,5,jun,120,1,-1,0,failure,no
54,self-employed,married,secondary,no,3529,no,no,cellular,1,aug,686,2,0,0,failure,no
54,housemaid,single,primary,no,3304,no,yes,cellular,25,may,90,4,366,2,failure,no
35,entrepreneur,married,primary,no,181,yes,no,cellular,8,aug,89,2,301,1,failure,no
31,blue-collar,single,secondary,no,1565,yes,no,cellular,1,jan,120,1,0,0,other,no
47,admin.,married,secondary,no,953,yes,no,cellular,3,apr,80,2,81,2,failure,no
33,management,married,secondary,no,0,no,no,cellular,19,nov,9,1,-1,0,other,no
50,management,married,tertiary,no,270,yes,yes,cellular,1,jun,141,1,-1,11,failure,no
30,services,single,secondary,no,1500,yes,no,cellular,15,may,102,1,0,2,success,no
46,unemployed,married,secondary,no,0,yes,yes,cellular,18,jul,85,2,-1,0,other,no
33,admin.,divorced,tertiary,no,140,yes,yes,cellular,7,may,139,1,93,0,failure,no
28,admin.,married,tertiary,no,0,yes,no,cellular,1,feb,126,2,-1,0,failure,no
51,unemployed,married,primary,no,0,yes,no,cellular,5,may,353,1,-1,0,other,no
25,blue-collar,single,secondary,no,0,yes,no,cellular,5,jun,120,25,-1,0,success,no
36,admin.,married,secondary,no,953,yes,no,cellular,8,aug,80,3,-1,2,failure,no
45,management,married,tertiary,no,0,yes,no,cellular,1,apr,257,1,-1,0,other,no
31,admin.,single,tertiary,no,153,yes,no,cellular,7,may,590,1,302,0,other,no
44,unemployed,single,secondary,no,0,no,no,cellular,24,jul,504,1,-1,0,failure,no
52,technician,married,secondary,no,0,no,no,cellular,20,aug,117,4,189,0,other,no
50,blue-collar,single,secondary,no,0,yes,no,cellular,1,may,234,1,-1,0,failure,no
31,blue-collar,single,tertiary,no,855,yes,no,cellular,16,apr,172,1,317,2,failure,no
58,technician,divorced,secondary,no,0,yes,yes,cellular,2,jun,0,1,0,0,other,no
30,technician,single,secondary,no,172,yes,no,cellular,5,aug,120,1,-1,0,failure,no
58,unemployed,divorced,primary,no,71,no,no,cellular,1,nov,163,1,0,0,other,no
34,services,divorced,tertiary,no,0,no,no,cellular,18,jan,10,1,-1,0,failure,no
25,technician,single,secondary,no,6362,yes,yes,cellular,18,jan,120,1,-1,0,failure,no
31,blue-collar,married,secondary,no,0,yes,no,cellular,5,may,405,1,0,0,failure,no
08,blue-collar,married,primary,no,835,yes,no,cellular,1,jun,40,18,-1,0,other,no
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,120,1,0,0,success,yes
29,blue-collar,single,secondary,no,260,yes,yes,cellular,2,jun,707,14,-1,2,failure,no
36,retired,divorced,tertiary,no,953,yes,yes,cellular,21,aug,854,1,81,2,failure,yes
48,unemployed,single,secondary,no,1811,no,no,telephone,1,jul,10,3,0,0,failure,no
30,management,single,tertiary,no,0,no,no,cellular,2,aug,105,1,-1,0,other,no
52,services,married,secondary,no,0,yes,no,cellular,1,may,543,12,-1,0,failure,no
48,blue-collar,single,secondary,no,86,yes,no,cellular,5,may,10,1,-1,0,failure,no
57,management,married,tertiary,no,1631,yes,no,cellular,2,apr,2,2,261,3,failure,no
25,unemployed,married,tertiary,no,0,no,yes,cellular,2,nov,229,1,0,0,failure,no
05,unemployed,married,primary,no,0,no,no,cellular,5,jun,0,1,0,0,other,no
28,blue-collar,single,primary,no,0,no,no,cellular,5,mar,100,1,-1,0,failure,no
32,admin.,single,secondary,no,0,no,no,cellular,1,may,60,1,0,0,failure,no
31,management,divorced,tertiary,no,0,yes,no,cellular,23,mar,206,1,-1,0,failure,no
31,technician,single,tertiary,no,2907,yes,no,cellular,12,jul,248,1,-1,0,failure,no
42,management,single,tertiary,no,1206,no,no,cellular,1,jun,136,4,-1,0,other,no
31,unemployed,married,secondary,no,734,no,no,cellular,26,aug,120,3,-1,0,failure,yes
25,student,single,tertiary,no,3967,yes,no,cellular,5,nov,120,1,182,1,failure,no
25,student,single,secondary,no,1000,yes,yes,cellular,12,may,120,1,-1,0,failure,no
29,self-employed,single,tertiary,no,617,no,no,cellular,4,oct,1161,1,97,2,failure,no
37,blue-collar,single,secondary,no,0,yes,no,cellular,1,jan,60,2,272,2,failure,no
32,technician,single,primary,no,-311,no,no,cellular,18,may,248,2,-1,2,failure,no
25,technician,single,secondary,no,1500,yes,no,cellular,4,may,539,8,0,0,failure,no
00,student,single,secondary,no,246,no,no,cellular,14,may,162,1,0,0,other,no
37,entrepreneur,single,secondary,no,0,yes,no,cellular,2,may,60,1,-1,0,failure,no
30,unemployed,married,secondary,no,1000,yes,no,cellular,9,feb,120,5,0,0,success,yes
44,blue-collar,married,secondary,yes,0,yes,no,cellular,8,oct,17,1,0,0,failure,no
42,entrepreneur,single,tertiary,yes,37,yes,no,telephone,13,may,281,1,-1,10,failure,no
46,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,1,mar,61,3,30,0,other,no
30,services,single,tertiary,no,0,yes,no,cellular,3,jul,704,1,-1,0,other,no
30,technician,single,secondary,no,3107,yes,no,cellular,1,jan,30,1,0,0,failure,no
05,technician,single,tertiary,no,992,yes,no,cellular,26,aug,07,1,1,0,failure,no
35,technician,married,secondary,no,0,yes,no,cellular,18,may,10,1,0,0,other,no
27,management,single,tertiary,no,1995,yes,no,cellular,5,may,120,2,-1,0,other,no
44,technician,divorced,secondary,no,0,yes,no,cellular,8,may,364,1,0,0,failure,no
30,student,single,secondary,no,1000,yes,no,cellular,5,dec,120,1,0,1,success,yes
36,management,married,tertiary,no,0,no,no,cellular,25,aug,0,1,0,0,failure,no
29,admin.,single,secondary,no,488,no,yes,cellular,1,jan,30,1,-1,0,failure,no
40,self-employed,married,secondary,no,116,no,no,cellular,1,nov,52,1,-1,0,failure,no
36,self-employed,single,tertiary,no,138,yes,no,cellular,3,jan,1,1,0,0,other,no
38,admin.,single,secondary,no,2345,yes,no,cellular,1,sep,174,1,-1,0,other,no
52,technician,married,secondary,no,199,yes,no,cellular,16,may,130,3,189,0,other,no
05,admin.,married,secondary,no,204,yes,no,cellular,3,jan,224,1,-1,0,other,yes
09,management,single,tertiary,no,12815,no,no,cellular,6,feb,158,1,9,1,success,yes
25,entrepreneur,married,secondary,no,1000,yes,no,cellular,15,jun,288,1,-1,0,failure,yes
30,blue-collar,married,secondary,no,1500,no,no,telephone,5,sep,770,3,0,0,failure,no
32,technician,single,tertiary,no,0,no,no,cellular,1,jan,1,1,-1,0,other,no
47,admin.,divorced,secondary,no,0,no,no,cellular,12,jan,0,4,0,0,failure,yes
36,management,married,tertiary,no,953,yes,no,cellular,8,aug,80,1,81,2,failure,no
52,housemaid,married,primary,no,0,yes,yes,cellular,1,aug,10,1,102,2,failure,no
04,technician,married,secondary,no,0,yes,no,cellular,6,aug,227,1,-1,0,failure,no
51,entrepreneur,single,tertiary,no,153,yes,no,cellular,2,jun,184,5,302,0,other,no
05,student,married,secondary,no,0,yes,no,cellular,18,nov,180,1,0,0,failure,no
30,management,divorced,secondary,no,300,no,no,cellular,1,jan,102,2,-1,0,failure,no
45,technician,married,secondary,no,8304,no,no,cellular,7,sep,193,1,92,1,success,yes
33,technician,single,tertiary,no,-679,yes,yes,cellular,2,jun,57,9,93,0,failure,no
25,admin.,single,secondary,no,11,no,no,cellular,5,jun,120,1,0,1,success,no
43,unemployed,divorced,secondary,no,4478,yes,no,cellular,5,may,120,1,-1,0,failure,no
04,services,single,secondary,no,9102,yes,no,cellular,5,jan,120,1,0,0,success,no
31,admin.,single,tertiary,no,5,no,no,cellular,2,may,248,1,279,2,failure,no
30,admin.,married,secondary,no,0,yes,no,cellular,17,nov,96,1,0,0,failure,no
30,admin.,married,tertiary,no,205,yes,no,cellular,1,may,156,2,-1,0,failure,no
30,blue-collar,married,secondary,no,1779,no,no,cellular,4,aug,233,2,189,2,success,yes
25,technician,single,secondary,no,5118,yes,no,cellular,27,mar,120,12,-1,0,failure,yes
55,management,married,secondary,no,0,yes,yes,cellular,3,sep,187,2,0,0,other,no
36,technician,single,tertiary,no,0,yes,no,cellular,21,aug,250,2,-1,2,failure,no
42,technician,married,secondary,no,0,yes,no,cellular,14,may,833,1,-1,0,other,no
34,services,married,primary,no,2226,yes,yes,cellular,13,may,55,5,-1,0,other,yes
32,technician,married,secondary,no,0,yes,no,cellular,5,apr,68,1,140,2,failure,no
30,student,married,secondary,no,-19,no,yes,cellular,5,jul,120,2,-1,0,success,yes
31,management,single,secondary,no,453,yes,no,cellular,1,may,384,2,0,0,other,no
25,management,single,tertiary,no,393,yes,no,cellular,5,apr,120,2,0,1,success,yes
19,student,single,primary,no,60,no,no,cellular,12,jan,236,1,180,0,failure,no
45,blue-collar,divorced,tertiary,no,494,no,no,cellular,13,may,118,2,-1,3,failure,no
25,blue-collar,married,secondary,no,-664,yes,yes,cellular,1,may,120,4,-1,0,other,no
30,blue-collar,single,secondary,no,-195,yes,no,cellular,11,jan,120,1,-1,0,success,no
30,blue-collar,married,secondary,no,1405,no,yes,cellular,17,may,120,1,0,0,success,yes
30,blue-collar,married,secondary,no,132,no,no,cellular,27,may,336,2,-1,0,failure,no
36,admin.,married,secondary,no,953,yes,no,cellular,20,aug,80,2,81,2,failure,no
29,blue-collar,single,secondary,no,260,yes,yes,cellular,2,jun,707,2,-1,2,failure,no
25,student,single,secondary,no,1000,no,no,telephone,15,may,120,4,0,0,success,yes
30,services,married,secondary,no,0,yes,no,cellular,5,mar,681,4,0,0,other,no
35,blue-collar,married,secondary,no,360,yes,no,telephone,20,may,155,6,-1,3,failure,no
04,blue-collar,single,secondary,no,1264,no,no,cellular,1,aug,14,1,-1,0,other,no
30,management,married,secondary,no,1000,yes,no,cellular,5,jun,324,3,-1,0,failure,no
05,technician,married,secondary,no,0,yes,no,cellular,6,jun,103,2,0,0,other,no
30,blue-collar,married,primary,no,1000,no,no,telephone,5,jan,852,1,-1,0,failure,no
37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,failure,no
