age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
28,blue-collar,single,secondary,no,-46,yes,no,cellular,1,sep,199,1,92,14,success,yes
46,services,married,primary,no,860,no,no,cellular,25,jul,80,1,-1,0,,no
33,entrepreneur,married,secondary,no,1034,yes,no,cellular,12,may,23,6,295,6,failure,no
48,management,married,secondary,no,286,no,no,cellular,12,aug,127,1,-1,0,,no
36,self-employed,single,tertiary,no,-103,yes,yes,telephone,17,oct,3253,1,-1,0,,yes
43,blue-collar,married,primary,no,4998,yes,no,,14,may,93,4,-1,0,,no
38,technician,single,tertiary,no,25,yes,no,cellular,1,jun,232,2,-1,0,,yes
53,admin.,married,secondary,no,1228,yes,yes,cellular,8,feb,116,2,188,1,success,no
32,services,married,secondary,no,1167,yes,yes,telephone,16,apr,668,3,147,1,failure,no
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,yes
54,blue-collar,married,secondary,no,688,yes,no,cellular,4,feb,379,2,-1,0,,no
69,management,married,secondary,no,4,no,no,cellular,23,oct,114,4,-1,0,,no
30,management,married,tertiary,no,350,no,no,cellular,29,jan,328,2,-1,0,,no
30,management,single,tertiary,no,1435,yes,no,cellular,17,nov,104,3,-1,0,,no
36,management,single,tertiary,no,-679,yes,yes,cellular,7,may,172,1,93,1,failure,no
41,entrepreneur,married,tertiary,no,3135,yes,yes,,20,jun,160,3,-1,0,,no
51,blue-collar,divorced,secondary,no,104,no,no,cellular,9,jul,71,1,-1,0,,no
41,management,married,tertiary,no,653,yes,no,telephone,17,nov,60,2,-1,0,,no
25,admin.,single,secondary,no,507,yes,no,cellular,15,may,832,1,367,3,failure,yes
32,management,married,tertiary,no,1028,no,no,cellular,5,aug,183,1,-1,0,,no
44,management,married,tertiary,no,17,yes,no,,6,may,352,2,-1,0,,no
47,technician,married,secondary,no,89,no,no,,5,jun,287,1,-1,0,,no
45,housemaid,married,tertiary,no,0,no,no,,9,jun,100,1,-1,0,,no
41,technician,married,tertiary,no,91,no,yes,cellular,29,jul,204,3,-1,0,,no
32,technician,married,secondary,no,2802,no,no,cellular,20,aug,157,2,-1,0,,no
35,technician,single,tertiary,no,147,no,no,cellular,21,aug,134,2,-1,0,,no
33,services,married,secondary,no,3444,yes,no,telephone,21,oct,144,1,91,4,failure,yes
53,technician,married,secondary,no,-725,yes,no,,27,may,1205,1,-1,0,,yes
35,technician,single,tertiary,no,8,no,no,cellular,21,aug,169,2,-1,0,,no
67,retired,married,tertiary,no,2812,no,no,cellular,6,aug,190,1,-1,0,,no
25,blue-collar,single,primary,no,17,yes,no,,13,may,97,2,-1,0,,no
37,admin.,married,secondary,no,1026,yes,no,,13,may,389,2,-1,0,,no
51,services,divorced,secondary,no,974,yes,yes,cellular,29,jul,255,4,-1,0,,no
54,,married,secondary,no,1241,no,no,,16,jun,97,6,-1,0,,no
39,housemaid,married,secondary,no,633,no,no,,9,jun,233,1,-1,0,,no
22,blue-collar,single,secondary,no,-51,yes,no,cellular,15,may,859,1,-1,0,,yes
60,entrepreneur,married,,yes,-284,yes,yes,cellular,4,aug,67,8,-1,0,,no
32,technician,single,tertiary,no,8047,yes,no,cellular,28,aug,16,13,-1,0,,no
42,services,single,secondary,no,2628,yes,no,cellular,19,nov,146,1,-1,0,,no
43,self-employed,married,secondary,no,56,yes,no,cellular,8,may,612,3,-1,0,,no
35,blue-collar,married,secondary,no,11,no,no,,3,jun,32,3,-1,0,,no
41,technician,married,secondary,no,3432,no,no,cellular,6,aug,140,3,-1,0,,no
44,management,married,tertiary,no,1732,yes,no,,30,may,43,1,-1,0,,no
61,admin.,married,tertiary,no,1332,no,no,cellular,12,mar,156,1,-1,0,,yes
47,services,married,secondary,no,2,no,yes,cellular,21,jul,71,15,-1,0,,no
53,admin.,married,secondary,no,4464,yes,no,,14,may,162,3,-1,0,,no
32,management,single,tertiary,no,11797,yes,no,cellular,11,aug,95,2,-1,0,,no
57,unemployed,married,secondary,no,468,yes,no,,20,jun,329,1,-1,0,,no
41,blue-collar,married,secondary,no,72,yes,no,cellular,4,may,130,3,312,3,failure,no
33,services,single,secondary,no,0,yes,no,,20,may,134,3,-1,0,,no
35,management,single,tertiary,no,181,yes,no,cellular,8,aug,130,4,-1,0,,no
30,services,single,primary,no,5746,yes,no,telephone,20,nov,125,2,-1,0,,no
49,technician,married,secondary,no,25,yes,yes,cellular,19,aug,51,2,-1,0,,no
48,admin.,married,secondary,no,1403,no,no,cellular,7,aug,76,2,-1,0,,no
54,management,married,tertiary,no,203,no,no,cellular,21,nov,70,1,-1,0,,no
40,blue-collar,married,secondary,no,327,yes,no,,29,may,134,1,-1,0,,no
43,blue-collar,divorced,primary,no,6,yes,no,,27,may,112,4,-1,0,,no
59,admin.,married,secondary,no,92,yes,no,cellular,12,may,139,2,350,1,failure,no
34,technician,divorced,secondary,no,705,yes,yes,cellular,2,apr,249,1,-1,0,,no
53,management,divorced,tertiary,no,2152,no,no,cellular,13,feb,75,3,-1,0,,yes
38,technician,married,secondary,no,13,no,no,cellular,21,aug,311,2,-1,0,,no
35,technician,married,tertiary,no,1006,no,no,cellular,22,aug,69,4,-1,0,,no
32,housemaid,married,tertiary,no,10,yes,no,,2,jun,658,2,-1,0,,no
26,admin.,single,tertiary,no,689,no,no,cellular,25,mar,78,1,-1,0,,no
35,admin.,single,tertiary,no,0,no,no,,30,may,327,1,-1,0,,no
46,services,married,tertiary,no,523,yes,no,cellular,17,apr,172,1,-1,0,,no
28,technician,single,tertiary,no,387,yes,no,cellular,28,jan,455,1,-1,0,,no
41,technician,divorced,secondary,no,225,yes,yes,,13,may,139,1,-1,0,,no
56,management,divorced,tertiary,no,66721,no,no,cellular,8,aug,442,2,-1,0,,no
43,management,married,tertiary,no,715,no,no,cellular,20,aug,88,4,-1,0,,no
29,self-employed,single,tertiary,no,270,yes,no,cellular,15,oct,94,5,274,11,failure,no
37,admin.,single,secondary,no,1560,yes,no,,11,jun,203,2,-1,0,,no
38,blue-collar,single,tertiary,no,18,no,no,,17,jun,605,5,-1,0,,no
57,retired,married,secondary,no,479,no,no,telephone,14,aug,82,2,-1,0,,no
39,blue-collar,married,primary,no,800,yes,no,cellular,13,may,53,5,175,6,failure,no
61,technician,divorced,secondary,no,6481,no,no,cellular,19,oct,131,1,-1,0,,yes
37,services,married,primary,no,0,yes,no,,26,may,581,1,-1,0,,no
55,blue-collar,married,secondary,no,212,yes,no,,19,may,324,2,-1,0,,no
46,blue-collar,married,secondary,no,0,yes,no,,23,may,172,3,-1,0,,no
48,self-employed,married,secondary,no,252,no,no,cellular,7,jul,261,5,-1,0,,no
33,admin.,married,secondary,no,1114,yes,no,cellular,14,jul,250,3,-1,0,,no
32,blue-collar,married,primary,no,217,yes,no,,16,may,169,3,-1,0,,no
40,technician,single,secondary,no,2141,no,no,cellular,18,nov,107,3,-1,0,,no
50,management,divorced,secondary,no,1716,yes,no,,6,may,82,1,-1,0,,no
44,blue-collar,divorced,secondary,no,-239,yes,no,,27,may,111,3,-1,0,,no
42,technician,married,secondary,no,300,yes,no,cellular,19,nov,76,1,-1,0,,no
56,admin.,divorced,secondary,no,279,yes,no,cellular,11,may,288,2,-1,0,,no
53,services,married,secondary,no,341,no,no,cellular,30,apr,423,2,-1,0,,yes
43,technician,married,tertiary,no,0,no,no,cellular,4,aug,1488,2,-1,0,,yes
31,management,single,tertiary,no,112,yes,no,cellular,2,feb,159,2,271,1,failure,no
36,services,single,secondary,no,1405,yes,no,cellular,14,apr,283,3,-1,0,,no
31,blue-collar,married,primary,no,-365,yes,no,cellular,15,may,36,1,-1,0,,no
30,student,single,secondary,no,1779,no,no,cellular,11,aug,233,1,433,1,success,yes
33,blue-collar,married,secondary,yes,-406,yes,yes,cellular,14,jul,332,2,-1,0,,no
55,retired,divorced,secondary,no,366,no,no,telephone,11,dec,173,1,-1,0,,no
36,services,married,secondary,no,387,yes,no,,23,may,232,1,-1,0,,no
36,admin.,married,secondary,no,3321,yes,no,telephone,6,nov,132,1,-1,0,,no
53,blue-collar,married,secondary,no,2231,yes,no,cellular,14,jul,272,3,-1,0,,no
49,admin.,divorced,secondary,no,560,yes,no,cellular,25,jul,85,3,-1,0,,no
28,services,single,secondary,no,221,yes,no,cellular,15,may,256,1,-1,0,,no
51,housemaid,married,primary,no,1382,no,no,,17,jun,226,1,-1,0,,no
36,management,married,tertiary,no,0,yes,no,cellular,29,jan,86,1,237,17,other,no
54,retired,married,secondary,no,-488,no,yes,,3,jul,172,2,-1,0,,no
53,services,married,secondary,yes,2262,no,no,cellular,28,aug,116,8,-1,0,,no
55,blue-collar,married,secondary,no,471,yes,no,,30,may,58,2,-1,0,,no
28,technician,single,tertiary,no,-31,yes,no,,19,may,257,1,-1,0,,no
55,blue-collar,married,primary,no,1373,no,no,,9,may,1087,2,-1,0,,no
53,management,divorced,tertiary,no,2894,yes,no,cellular,5,may,163,1,-1,0,,no
42,technician,married,secondary,no,440,yes,no,cellular,3,feb,13,5,-1,0,,no
46,,married,tertiary,no,8564,no,no,cellular,2,aug,397,2,342,1,failure,no
36,technician,single,secondary,no,0,no,no,cellular,8,jul,121,1,-1,0,,no
33,services,married,secondary,no,288,yes,no,cellular,17,apr,306,1,-1,0,,no
45,unemployed,married,tertiary,no,1148,no,no,cellular,19,nov,782,2,-1,0,,no
40,self-employed,married,tertiary,no,191,yes,no,cellular,24,jul,806,5,-1,0,,no
31,services,married,secondary,no,418,yes,yes,cellular,9,jul,219,1,-1,0,,no
69,retired,divorced,secondary,no,4572,no,no,telephone,27,oct,146,2,56,1,other,yes
58,blue-collar,married,,no,4871,yes,no,,14,may,133,2,-1,0,,no
45,management,married,tertiary,no,2220,yes,no,cellular,11,jul,128,2,-1,0,,no
37,management,married,tertiary,no,393,yes,no,cellular,12,aug,62,2,104,2,success,no
40,unemployed,married,primary,no,557,yes,no,,28,may,173,1,-1,0,,no
35,blue-collar,single,secondary,no,1688,yes,no,telephone,7,jul,41,4,-1,0,,no
53,blue-collar,divorced,primary,no,255,yes,no,cellular,4,feb,134,2,272,2,failure,no
51,housemaid,divorced,secondary,no,-76,yes,no,cellular,18,nov,91,1,-1,0,,no
41,technician,married,secondary,no,6171,no,no,cellular,28,aug,50,5,-1,0,,no
43,self-employed,married,secondary,no,0,yes,no,cellular,8,may,131,1,-1,0,,no
60,retired,married,tertiary,no,2261,no,no,,9,jun,245,1,-1,0,,no
28,technician,single,secondary,no,1536,yes,no,,28,may,347,2,-1,0,,no
33,management,married,secondary,no,180,yes,no,cellular,18,may,37,2,-1,0,,no
38,blue-collar,married,secondary,no,1663,yes,no,cellular,13,apr,217,3,327,1,failure,no
45,unemployed,married,secondary,no,1603,no,no,,9,jun,164,2,-1,0,,no
39,admin.,married,secondary,no,0,no,no,telephone,12,may,256,4,-1,0,,no
53,technician,divorced,tertiary,no,6503,yes,no,cellular,20,nov,143,1,-1,0,,no
37,services,married,secondary,no,1960,yes,yes,cellular,15,oct,246,5,-1,0,,no
30,services,single,secondary,no,63,no,no,,13,aug,75,1,-1,0,,no
48,unemployed,married,tertiary,no,641,no,no,cellular,28,jan,113,1,-1,0,,no
31,admin.,single,tertiary,no,4041,no,no,cellular,30,apr,1034,2,-1,0,,yes
53,management,married,tertiary,no,1319,yes,no,cellular,16,apr,427,1,150,1,failure,no
51,management,married,tertiary,no,346,no,no,cellular,11,aug,237,1,180,6,success,yes
30,management,married,tertiary,no,1384,yes,no,telephone,14,aug,60,2,-1,0,,no
31,blue-collar,married,primary,no,99,yes,no,cellular,17,apr,193,2,322,1,other,no
31,technician,single,tertiary,no,985,yes,no,cellular,17,apr,997,1,57,2,failure,yes
19,student,single,,no,179,no,no,cellular,24,sep,62,3,-1,0,,no
66,admin.,married,secondary,no,4041,no,no,cellular,14,jun,713,2,-1,0,,yes
34,technician,single,secondary,yes,-2,no,yes,cellular,8,jul,283,1,-1,0,,no
33,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,831,4,-1,0,,no
55,entrepreneur,married,secondary,no,27624,no,no,telephone,3,jun,437,1,-1,0,,yes
52,blue-collar,divorced,primary,yes,-183,yes,no,,6,may,145,1,-1,0,,no
54,management,married,tertiary,no,1090,no,no,cellular,21,aug,160,7,-1,0,,no
34,technician,married,secondary,no,0,yes,yes,telephone,13,aug,60,2,-1,0,,no
46,services,married,secondary,no,1516,no,no,cellular,14,aug,133,4,-1,0,,no
32,admin.,single,tertiary,no,594,yes,no,,13,may,134,2,-1,0,,no
33,management,single,tertiary,no,1373,yes,no,cellular,5,may,17,5,349,2,failure,no
40,blue-collar,married,primary,no,676,no,no,,9,jun,74,1,-1,0,,no
42,technician,single,tertiary,no,-411,yes,no,cellular,24,jul,212,3,-1,0,,no
30,blue-collar,single,secondary,no,411,no,no,cellular,25,may,115,1,-1,0,,no
36,unemployed,married,secondary,no,1766,no,no,,11,jun,595,2,-1,0,,yes
42,admin.,single,secondary,no,-247,yes,yes,cellular,18,nov,104,2,28,2,success,no
30,admin.,single,secondary,no,278,yes,no,cellular,15,may,148,1,-1,0,,no
44,technician,married,secondary,no,1901,no,no,cellular,6,aug,165,2,-1,0,,no
49,blue-collar,married,primary,no,474,yes,yes,telephone,9,feb,152,3,221,1,failure,no
53,management,single,primary,no,208,yes,no,,19,may,179,9,-1,0,,no
38,blue-collar,married,secondary,no,1102,yes,no,,23,may,159,3,-1,0,,no
31,admin.,married,tertiary,no,608,yes,no,cellular,29,apr,89,2,-1,0,,no
46,blue-collar,married,secondary,no,781,no,no,,13,may,152,1,-1,0,,no
60,entrepreneur,married,secondary,no,480,no,yes,telephone,15,jul,341,6,-1,0,,no
38,services,married,primary,no,-93,yes,no,,3,jun,263,1,-1,0,,no
52,blue-collar,married,secondary,no,161,yes,no,,13,may,274,2,-1,0,,no
45,technician,divorced,secondary,no,2657,no,no,cellular,7,aug,895,3,-1,0,,yes
50,technician,married,secondary,no,73,no,no,,7,may,93,1,-1,0,,no
37,blue-collar,married,primary,no,643,yes,yes,cellular,2,feb,81,3,269,3,other,no
53,management,married,tertiary,no,261,no,no,cellular,19,aug,100,2,-1,0,,no
45,entrepreneur,single,tertiary,no,1678,no,no,,16,jun,133,2,-1,0,,no
35,self-employed,married,secondary,no,-3,no,no,,9,jun,438,5,-1,0,,no
28,blue-collar,married,secondary,no,61,yes,no,cellular,11,feb,253,1,174,4,success,yes
30,blue-collar,single,secondary,no,574,no,no,cellular,5,feb,11,6,-1,0,,no
59,admin.,married,,no,283,no,yes,,17,nov,300,1,-1,0,,no
50,entrepreneur,married,primary,no,431,yes,no,cellular,20,apr,12,5,-1,0,,no
50,technician,married,secondary,no,232,no,no,cellular,18,nov,90,1,-1,0,,no
32,blue-collar,single,secondary,no,127,yes,no,cellular,5,may,195,1,-1,0,,no
35,blue-collar,married,secondary,no,603,yes,no,cellular,17,apr,474,2,-1,0,,no
36,technician,single,secondary,no,-475,yes,no,,12,may,793,5,-1,0,,no
39,blue-collar,single,secondary,no,523,yes,no,cellular,14,may,306,1,-1,0,,no
54,blue-collar,married,secondary,no,-69,yes,no,,26,may,135,2,-1,0,,no
28,blue-collar,single,secondary,no,1348,yes,no,cellular,6,aug,221,2,-1,0,,yes
46,blue-collar,married,secondary,no,1603,no,no,cellular,30,apr,279,1,-1,0,,no
24,student,single,secondary,no,508,yes,no,telephone,18,may,12,3,374,1,other,no
36,management,single,tertiary,no,247,no,no,,21,may,354,5,-1,0,,no
52,admin.,married,secondary,no,199,no,no,cellular,28,jan,978,2,189,1,other,no
31,services,divorced,,no,0,no,yes,cellular,9,jul,138,1,-1,0,,no
54,self-employed,married,secondary,no,3529,no,no,cellular,4,aug,686,2,-1,0,,no
31,blue-collar,single,secondary,no,-457,yes,no,cellular,6,may,270,4,366,2,failure,no
35,admin.,single,secondary,no,181,yes,no,cellular,18,may,217,4,301,1,failure,no
31,blue-collar,single,secondary,no,1565,yes,no,cellular,21,nov,290,6,-1,0,,no
47,management,married,secondary,no,-521,yes,no,cellular,3,apr,148,2,-1,0,,no
33,management,married,tertiary,no,1148,no,no,cellular,19,nov,299,1,-1,0,,no
50,management,married,tertiary,no,85,no,yes,cellular,1,jun,141,1,-1,0,,no
37,services,single,secondary,no,1175,yes,no,cellular,15,may,102,1,333,2,failure,no
46,housemaid,married,primary,no,238,no,yes,cellular,18,jul,85,2,-1,0,,no
33,admin.,divorced,secondary,no,140,yes,no,,8,may,139,1,-1,0,,no
28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,,no
51,retired,married,primary,no,229,yes,no,,5,may,353,1,-1,0,,no
33,blue-collar,single,secondary,no,13494,yes,no,,20,jun,27,25,-1,0,,no
49,admin.,married,secondary,no,2116,no,no,cellular,8,aug,109,3,-1,0,,no
45,management,married,tertiary,no,-114,yes,no,cellular,20,apr,257,1,-1,0,,no
35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,37,3,302,3,other,no
44,blue-collar,married,secondary,no,3348,no,yes,cellular,24,jul,504,2,-1,0,,no
31,technician,married,secondary,no,0,no,no,cellular,20,aug,117,4,-1,0,,no
50,blue-collar,married,secondary,no,170,yes,yes,,19,may,234,13,-1,0,,no
31,blue-collar,single,secondary,no,855,yes,no,cellular,16,apr,94,1,317,2,failure,no
58,technician,divorced,secondary,no,-147,yes,yes,cellular,28,jul,95,3,-1,0,,no
31,technician,married,secondary,no,172,no,no,cellular,8,aug,151,2,-1,0,,no
58,blue-collar,divorced,primary,no,2716,no,no,cellular,20,nov,163,2,-1,0,,no
34,services,divorced,secondary,no,107,no,yes,cellular,18,nov,110,2,-1,0,,no
57,technician,married,secondary,no,6362,yes,yes,cellular,18,nov,66,1,-1,0,,no
31,blue-collar,married,secondary,no,43,yes,no,,19,may,405,3,-1,0,,no
55,blue-collar,married,primary,no,835,yes,no,,16,jun,40,18,-1,0,,no
44,management,single,tertiary,no,5063,no,no,cellular,27,oct,418,2,-1,0,,yes
29,blue-collar,single,secondary,no,260,yes,no,,2,jun,707,14,-1,0,,yes
56,retired,divorced,tertiary,no,158,no,yes,cellular,21,jul,854,1,-1,0,,yes
48,unemployed,married,secondary,no,1811,yes,no,telephone,31,jul,135,3,-1,0,,no
38,management,single,tertiary,no,38,no,no,cellular,20,aug,105,2,-1,0,,no
52,services,married,secondary,no,108,yes,no,,15,may,543,12,-1,0,,no
48,entrepreneur,married,secondary,no,86,yes,no,,13,may,98,1,-1,0,,no
57,management,married,tertiary,no,1631,yes,no,cellular,2,apr,254,2,261,3,failure,no
35,unemployed,married,tertiary,no,259,no,yes,cellular,21,nov,229,2,-1,0,,no
55,unemployed,married,tertiary,no,457,yes,no,,5,jun,61,3,-1,0,,no
28,blue-collar,married,primary,no,5542,yes,no,cellular,16,apr,404,1,-1,0,,no
32,admin.,married,secondary,no,31,no,no,cellular,25,may,101,1,-1,0,,no
31,management,divorced,tertiary,no,1804,yes,no,,23,may,206,1,-1,0,,no
31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,248,1,194,3,failure,yes
42,management,single,tertiary,no,1206,no,no,,9,jun,136,4,-1,0,,no
31,admin.,married,secondary,no,734,no,no,cellular,26,aug,195,9,-1,0,,no
31,management,single,tertiary,no,3967,yes,no,cellular,21,nov,859,1,182,1,failure,no
25,admin.,single,secondary,no,1,yes,yes,,12,may,24,12,-1,0,,no
31,management,single,tertiary,no,617,no,no,cellular,4,jun,1161,1,97,2,success,yes
37,blue-collar,single,secondary,no,111,yes,no,cellular,5,feb,60,2,272,2,failure,no
32,technician,single,tertiary,no,-311,no,no,cellular,18,nov,218,2,-1,0,,no
43,technician,married,secondary,no,0,yes,yes,cellular,4,feb,539,8,204,5,failure,no
28,student,single,secondary,no,246,yes,no,,14,may,162,4,-1,0,,no
37,entrepreneur,married,secondary,no,-170,yes,no,,28,may,39,1,-1,0,,no
32,unemployed,married,,no,881,no,no,cellular,9,feb,79,5,-1,0,,no
44,blue-collar,married,secondary,yes,-617,yes,no,,8,may,172,1,-1,0,,no
31,entrepreneur,single,tertiary,yes,37,yes,no,,12,may,281,1,-1,0,,no
46,entrepreneur,divorced,tertiary,no,148,yes,no,cellular,18,may,61,3,350,5,other,no
35,services,single,tertiary,no,0,no,no,cellular,3,jul,704,1,-1,0,,yes
30,technician,single,secondary,no,3107,yes,no,,3,jun,1516,2,-1,0,,no
35,technician,single,tertiary,no,992,yes,no,cellular,26,aug,79,1,114,3,failure,no
35,technician,married,secondary,no,-1041,yes,yes,cellular,18,aug,105,4,-1,0,,no
27,management,single,tertiary,no,1995,yes,no,,28,may,239,2,-1,0,,no
44,technician,divorced,secondary,no,177,yes,no,cellular,8,may,364,1,365,3,failure,no
32,admin.,single,secondary,no,131,yes,no,cellular,21,dec,322,1,189,1,success,yes
36,management,married,tertiary,no,46,no,no,cellular,25,aug,84,4,-1,0,,no
29,admin.,married,secondary,no,488,no,yes,cellular,7,jul,223,1,-1,0,,no
40,self-employed,married,secondary,no,1216,yes,no,cellular,18,nov,52,1,-1,0,,no
36,self-employed,married,tertiary,no,11387,no,no,cellular,15,apr,134,1,-1,0,,no
38,admin.,single,secondary,no,2345,yes,no,,29,may,174,2,-1,0,,no
41,technician,married,secondary,no,493,yes,no,,16,may,130,3,-1,0,,no
45,admin.,married,secondary,no,204,yes,no,cellular,3,jun,224,2,-1,0,,yes
31,management,single,tertiary,no,12857,yes,no,cellular,6,feb,158,1,92,1,success,yes
52,entrepreneur,married,secondary,no,1306,no,no,cellular,15,jun,288,1,-1,0,,yes
73,retired,married,,no,3443,no,no,telephone,4,sep,770,3,-1,0,,yes
32,technician,single,tertiary,no,0,no,no,cellular,21,aug,119,2,-1,0,,no
47,admin.,single,secondary,no,3696,no,no,cellular,12,jan,758,4,-1,0,,yes
52,management,married,tertiary,no,994,no,no,cellular,8,sep,127,1,370,4,failure,no
52,housemaid,married,primary,no,618,yes,yes,cellular,10,aug,352,2,102,2,failure,no
48,technician,married,secondary,no,504,no,yes,cellular,6,aug,227,3,-1,0,,no
51,entrepreneur,married,secondary,no,0,yes,yes,,2,jun,184,5,-1,0,,no
53,retired,married,secondary,no,1139,yes,no,cellular,18,nov,180,1,186,6,failure,no
50,management,divorced,secondary,no,535,no,no,cellular,6,aug,102,2,-1,0,,no
55,admin.,married,secondary,no,8304,no,no,cellular,1,sep,193,1,92,1,success,yes
33,technician,single,secondary,no,1994,yes,no,,2,jun,57,9,-1,0,,no
29,admin.,single,secondary,no,11,no,no,,27,jun,326,1,-1,0,,no
43,unemployed,divorced,secondary,no,4478,yes,no,,13,may,133,1,-1,0,,no
43,blue-collar,single,secondary,no,9102,yes,no,cellular,19,nov,72,1,-1,0,,no
31,admin.,single,tertiary,no,5,no,yes,cellular,2,feb,75,1,206,1,failure,no
49,admin.,married,secondary,no,12226,yes,no,cellular,17,nov,96,2,-1,0,,no
33,admin.,married,tertiary,no,205,no,no,,1,jul,156,2,-1,0,,no
40,blue-collar,married,,no,1181,yes,no,cellular,4,feb,718,2,189,2,success,yes
32,technician,single,secondary,no,5118,yes,no,cellular,27,aug,263,12,-1,0,,no
55,management,married,tertiary,no,0,yes,yes,cellular,3,sep,187,2,-1,0,,no
32,technician,single,tertiary,no,0,yes,no,,21,may,250,2,-1,0,,no
42,technician,married,secondary,no,0,yes,no,,14,may,833,1,-1,0,,no
44,services,married,primary,no,2226,yes,yes,,13,may,55,1,-1,0,,no
32,technician,married,secondary,no,344,yes,no,cellular,9,apr,68,3,140,2,failure,no
36,services,married,,no,-19,no,yes,cellular,24,jul,185,1,-1,0,,no
31,management,single,secondary,no,453,yes,no,,9,may,384,2,-1,0,,no
36,management,married,tertiary,no,393,yes,no,cellular,30,apr,555,2,-1,0,,yes
19,student,single,primary,no,608,no,no,cellular,12,may,236,1,180,2,success,yes
45,blue-collar,divorced,primary,no,-69,yes,no,cellular,13,may,118,2,-1,0,,no
41,blue-collar,married,secondary,no,-664,yes,yes,cellular,13,may,185,4,-1,0,,no
49,blue-collar,single,secondary,no,-195,yes,no,cellular,11,jul,64,2,-1,0,,no
52,blue-collar,married,secondary,no,1405,no,yes,cellular,17,jul,753,2,-1,0,,yes
37,blue-collar,married,secondary,no,132,no,no,,27,may,336,2,-1,0,,no
36,admin.,married,secondary,no,953,yes,no,cellular,17,aug,80,1,81,2,failure,no
31,services,single,secondary,no,603,yes,yes,cellular,17,apr,185,2,319,2,failure,no
53,technician,married,secondary,no,112,no,no,telephone,4,may,104,4,-1,0,,no
30,services,married,secondary,no,0,yes,no,cellular,21,nov,681,4,-1,0,,yes
35,blue-collar,married,secondary,no,360,yes,no,telephone,20,apr,24,1,152,3,failure,no
49,blue-collar,married,secondary,no,1264,no,no,cellular,8,aug,140,3,-1,0,,no
54,management,married,tertiary,no,107,yes,no,,29,may,324,3,-1,0,,no
50,technician,married,secondary,no,3503,yes,no,,6,jun,103,2,-1,0,,no
47,unemployed,married,primary,no,4274,no,no,telephone,28,jan,852,2,-1,0,,no
37,services,single,secondary,no,-111,yes,no,cellular,13,may,147,4,-1,0,,no
44,unemployed,married,secondary,no,0,no,no,cellular,21,nov,175,4,-1,0,,no
34,blue-collar,married,primary,no,157,yes,no,,23,may,20,17,-1,0,,no
34,technician,married,secondary,no,1246,no,no,,28,may,88,3,-1,0,,no
36,blue-collar,married,secondary,no,708,yes,no,telephone,21,nov,43,1,-1,0,,no
57,management,married,tertiary,no,5431,yes,no,,19,may,97,2,-1,0,,no
25,entrepreneur,single,tertiary,yes,6,yes,yes,,27,may,3,4,-1,0,,no
36,entrepreneur,married,secondary,yes,1,yes,no,cellular,21,nov,203,1,-1,0,,no
51,entrepreneur,single,tertiary,yes,15,no,no,,11,jun,104,2,-1,0,,no
47,blue-collar,married,secondary,no,8,no,no,,9,may,64,4,-1,0,,no
45,admin.,married,secondary,no,1214,yes,no,cellular,2,feb,150,2,189,2,failure,no
32,management,single,tertiary,yes,4,no,no,cellular,29,jan,181,1,-1,0,,no
29,admin.,married,secondary,no,535,no,no,cellular,11,oct,185,2,-1,0,,no
40,entrepreneur,married,secondary,no,285,no,no,cellular,21,nov,133,1,-1,0,,no
41,blue-collar,single,primary,no,156,yes,no,,9,may,47,5,-1,0,,no
30,services,married,secondary,no,249,yes,no,cellular,17,apr,294,1,275,2,failure,no
34,technician,married,secondary,no,96,no,no,cellular,18,aug,113,4,-1,0,,no
39,management,married,secondary,no,0,yes,no,cellular,24,jul,21,21,-1,0,,no
34,services,married,secondary,no,286,yes,no,,21,may,703,1,-1,0,,no
34,management,married,tertiary,no,297,yes,no,cellular,26,aug,63,4,-1,0,,no
31,services,married,tertiary,no,585,yes,yes,,20,may,272,2,-1,0,,no
35,blue-collar,single,tertiary,no,573,no,no,,30,may,116,3,-1,0,,no
50,blue-collar,married,secondary,no,326,no,no,cellular,28,aug,157,9,-1,0,,no
36,blue-collar,married,secondary,no,198,yes,no,,9,may,400,2,-1,0,,no
51,unemployed,married,secondary,no,234,no,no,cellular,22,aug,735,1,-1,0,,yes
35,technician,divorced,tertiary,no,-995,yes,yes,cellular,25,aug,734,4,-1,0,,no
50,retired,married,primary,no,29,no,no,,20,jun,135,5,-1,0,,no
39,admin.,married,secondary,no,104,yes,no,,6,may,412,1,-1,0,,no
42,technician,married,secondary,no,782,yes,no,cellular,17,jul,536,2,-1,0,,no
45,technician,married,secondary,no,351,yes,no,telephone,29,aug,18,2,-1,0,,no
30,management,married,tertiary,no,859,yes,no,,20,may,249,3,-1,0,,no
34,management,single,,no,6013,yes,no,cellular,18,may,612,1,-1,0,,yes
41,blue-collar,married,secondary,no,901,yes,no,,6,jun,80,3,-1,0,,no
52,blue-collar,divorced,primary,no,98,no,yes,telephone,9,jul,271,1,-1,0,,no
