age,job,marital,education,default,balance,housing,loan,contact,day_of_week,month,duration,campaign,pdays,previous,poutcome,y
60,,married,,yes,254,yes,yes,cellular,1,jul,8,,-1,1,,no
30,technician,single,tertiary,no,4,yes,no,,1,jul,21,13,37,1,,no
30,services,single,secondary,,8,yes,no,cellular,1,mar,14,1,-1,0,,no
43,self-employed,married,secondary,no,1,yes,no,cellular,8,mar,162,,-1,,,no
30,blue-collar,married,secondary,no,11,,no,,3,jun,,1,146,,,no
41,technician,married,secondary,no,341,no,no,cellular,1,jul,110,1,,0,,no
44,management,married,primary,no,2,,,,10,jun,8,,-1,1,,no
30,admin.,married,tertiary,no,1,no,no,,12,mar,56,,-1,1,,yes
40,services,married,secondary,,90,no,yes,cellular,1,jul,471,5,-1,1,,no
,admin.,married,secondary,no,462,no,,,5,may,162,3,-1,0,,no
32,management,single,tertiary,no,1277,no,no,cellular,,jul,85,1,37,0,,no
50,unemployed,,secondary,no,8,no,no,,1,jul,429,1,-1,1,,no
30,blue-collar,married,secondary,no,2,yes,,cellular,1,may,300,1,37,,,no
33,services,single,secondary,no,0,yes,no,,20,,13,1,-1,1,,no
35,management,single,tertiary,no,185,no,no,cellular,1,aug,8,1,37,0,,no
30,services,single,primary,no,54,yes,no,telephone,1,nov,212,,37,1,,no
40,technician,married,secondary,no,25,yes,yes,cellular,9,,8,,,0,,no
,admin.,married,secondary,no,140,,no,cellular,7,aug,8,,37,1,,
51,management,married,tertiary,no,603,no,no,cellular,21,nov,70,1,-1,1,,
30,blue-collar,married,secondary,no,1,,no,,6,may,,1,37,1,,no
30,blue-collar,divorced,primary,no,1,yes,no,,2,may,21,1,74,1,,no
39,admin.,married,,,2,no,?,cellular,,mar,13,1,,1,failure,no
33,,divorced,secondary,,0,yes,no,cellular,1,mar,39,1,37,1,,no
,management,divorced,tertiary,no,2152,no,no,,1,feb,,1,146,,,yes
30,technician,married,secondary,no,,no,no,cellular,1,aug,37,1,-1,1,,no
30,technician,married,tertiary,no,1066,no,no,cellular,,aug,8,1,,1,,no
32,housemaid,married,tertiary,,80,,no,,20,jun,64,1,-1,1,,no
30,admin.,single,tertiary,no,82,no,no,cellular,1,dec,13,1,-1,1,,no
35,admin.,single,tertiary,,1,no,no,,1,mar,324,1,-1,,,no
30,services,married,tertiary,no,23,yes,,cellular,1,mar,52,7,37,1,,no
32,technician,single,tertiary,no,341,no,no,cellular,1,jan,455,1,,0,,no
,technician,divorced,secondary,no,228,yes,yes,,3,mar,139,,-1,,,
50,management,divorced,tertiary,no,161,no,no,cellular,,,471,1,37,1,,
34,management,married,tertiary,,2152,no,no,cellular,10,,8,1,,,,no
39,self-employed,,,no,1,yes,no,cellular,1,jul,19,5,433,1,failure,no
71,admin.,single,,no,1560,no,no,,1,jun,103,2,28,1,,no
38,blue-collar,single,tertiary,no,1,,no,,1,jun,,1,-1,0,,no
57,retired,married,secondary,no,479,no,no,telephone,10,aug,82,8,-1,,,no
39,blue-collar,married,primary,no,0,no,,cellular,1,mar,53,1,147,1,failure,no
36,technician,divorced,secondary,no,681,no,no,cellular,19,jul,8,1,,1,,yes
,services,married,primary,,0,yes,,,26,may,58,1,,1,,no
30,blue-collar,married,secondary,no,,yes,no,,19,apr,324,1,-1,1,,no
40,,married,secondary,no,,yes,no,,23,may,172,1,-1,1,,no
48,self-employed,,secondary,,1,no,no,cellular,1,,261,2,-1,0,,no
30,admin.,married,secondary,no,1114,,no,cellular,,jul,56,1,37,1,,no
33,blue-collar,married,primary,,,,no,,1,mar,19,3,-1,1,,no
30,technician,,secondary,no,2141,,no,cellular,18,jul,,1,-1,1,,no
,management,,secondary,no,276,,no,,6,may,82,1,,,,no
30,blue-collar,divorced,secondary,no,-239,yes,no,,1,mar,,,-1,,,no
32,technician,married,secondary,no,300,yes,,,1,nov,768,,37,1,,no
30,admin.,divorced,secondary,,17,yes,no,cellular,1,jul,21,2,-1,,,no
33,services,married,secondary,no,341,,no,cellular,3,apr,243,,37,1,,no
30,,married,tertiary,no,1,no,no,cellular,,aug,48,,37,0,,yes
,management,single,tertiary,,12,yes,no,cellular,1,feb,26,1,28,1,failure,no
30,services,,secondary,no,1405,yes,no,cellular,,jul,,,37,,,
31,blue-collar,married,primary,,165,no,no,cellular,1,may,8,1,-1,1,,no
30,student,single,,no,,no,,cellular,7,aug,233,1,433,1,success,yes
30,blue-collar,married,secondary,yes,6,yes,yes,cellular,4,jul,372,1,37,1,,no
55,retired,divorced,secondary,no,1,no,no,telephone,3,dec,13,,-1,1,,no
36,services,married,secondary,no,,yes,no,,1,may,212,1,-1,,,no
,admin.,,secondary,no,,yes,no,telephone,1,nov,102,1,,1,,no
34,blue-collar,married,secondary,no,1,no,no,cellular,1,jul,,1,-1,6,,
40,admin.,divorced,secondary,?,51,,no,cellular,10,jul,85,1,-1,0,,no
30,,single,secondary,no,2,yes,no,cellular,,may,55,1,-1,1,,no
50,housemaid,married,,no,327,no,no,,,jun,21,,-1,1,,no
30,management,married,,,1,,no,cellular,29,jan,8,1,74,17,other,no
54,retired,married,secondary,,480,no,yes,,1,jul,,,-1,1,,no
,services,married,secondary,no,262,no,no,cellular,25,,116,,-1,,,no
50,blue-collar,married,secondary,no,1,yes,,,2,may,58,1,37,,,no
28,technician,single,tertiary,no,1,no,,,19,mar,57,1,37,0,,no
55,blue-collar,married,,no,13,no,no,,9,mar,101,1,-1,1,,no
53,management,,tertiary,no,28,yes,no,cellular,1,mar,13,1,-1,1,,
40,technician,married,secondary,no,490,yes,no,cellular,1,feb,13,1,-1,,,no
30,,married,tertiary,,4,no,no,cellular,1,,39,2,347,1,failure,no
71,technician,single,,no,1,no,,cellular,1,jul,131,1,,1,,no
,services,married,secondary,no,,yes,no,cellular,17,apr,37,1,37,1,,no
45,unemployed,married,tertiary,no,11,no,no,cellular,1,nov,8,,-1,1,,no
30,self-employed,married,tertiary,no,1,yes,no,,10,,86,5,37,1,,no
31,services,married,secondary,no,,yes,no,cellular,,jun,219,1,,,,no
39,retired,divorced,secondary,no,462,no,no,,26,oct,14,1,,1,other,yes
30,blue-collar,married,,no,4871,yes,no,,15,may,13,2,-1,,,yes
35,management,married,tertiary,no,228,yes,no,cellular,14,jul,18,,-1,0,,no
37,management,married,tertiary,no,13,yes,no,cellular,1,aug,52,,104,2,success,no
30,unemployed,married,primary,no,157,yes,,,1,may,13,1,37,,,
35,blue-collar,single,secondary,no,185,,no,telephone,1,jul,8,1,-1,,,no
30,blue-collar,,primary,no,25,yes,no,cellular,,feb,8,2,28,,failure,no
,housemaid,single,secondary,no,,no,no,cellular,8,,13,,37,1,,
34,,married,secondary,,17,no,no,cellular,1,jul,20,,37,1,,no
43,self-employed,married,secondary,no,0,yes,,cellular,,mar,21,1,-1,0,,no
30,retired,married,tertiary,no,1,,no,,,,24,1,-1,,,no
32,technician,single,secondary,no,1,no,no,,28,may,345,1,37,0,,no
30,management,married,secondary,no,0,yes,no,cellular,1,jul,37,1,37,0,,no
,blue-collar,married,secondary,no,13,yes,no,cellular,,apr,13,3,37,,,no
40,unemployed,married,secondary,no,0,no,no,,1,jun,164,,37,1,,
39,admin.,married,secondary,no,2,no,no,,1,may,256,4,-1,1,,no
30,technician,divorced,tertiary,no,60,yes,no,cellular,10,nov,13,,37,0,,no
30,services,married,secondary,,140,yes,no,cellular,1,dec,8,,-1,,,no
,services,single,,no,63,no,,,13,jul,74,1,-1,,,no
,unemployed,married,tertiary,no,4,no,no,cellular,1,,113,1,37,,,no
33,admin.,single,tertiary,no,1,no,,cellular,1,,44,1,-1,,,no
35,management,married,,no,11,yes,no,cellular,,apr,407,7,194,1,failure,no
31,management,married,tertiary,no,346,no,no,,1,aug,8,1,182,1,success,no
30,management,married,tertiary,no,-340,no,no,telephone,4,aug,8,1,37,,,no
31,,married,primary,no,1,yes,no,cellular,,jul,,1,37,1,other,no
53,technician,single,tertiary,no,25,yes,no,cellular,7,apr,97,1,,1,failure,no
39,student,,,no,1,,no,cellular,,apr,64,1,37,1,,no
66,admin.,married,secondary,no,4,no,,cellular,14,mar,13,1,-1,0,,yes
30,technician,single,secondary,yes,-22,no,no,cellular,2,jul,83,1,37,1,,no
30,blue-collar,married,secondary,no,,yes,no,cellular,7,,8,,-1,1,,no
30,entrepreneur,married,secondary,no,27624,no,no,telephone,,jun,437,3,,1,,yes
30,blue-collar,divorced,primary,yes,1,yes,no,,6,dec,,1,-1,0,,no
30,management,,tertiary,no,1066,no,no,cellular,21,aug,116,7,37,1,,no
34,technician,married,secondary,no,,yes,no,telephone,13,aug,8,2,-1,1,,
60,services,married,secondary,no,6,no,no,cellular,14,dec,8,10,,1,,
30,admin.,single,tertiary,no,944,no,no,,1,may,14,2,-1,1,,no
30,management,single,tertiary,no,17,yes,no,,1,,37,,37,,,no
40,blue-collar,married,,no,1,no,,,9,jun,8,1,37,1,,no
42,technician,single,tertiary,no,1,no,no,cellular,1,jul,8,3,-1,0,,
60,blue-collar,single,secondary,no,1,no,no,cellular,5,,,1,-1,6,,no
36,unemployed,married,secondary,no,276,no,no,,1,jun,85,,-1,,,
30,admin.,single,secondary,no,327,yes,yes,cellular,1,mar,102,,28,,success,no
,admin.,single,secondary,no,8,yes,yes,cellular,,may,8,,37,2,,no
30,technician,married,secondary,,90,no,no,cellular,,aug,165,2,28,1,,
,blue-collar,married,primary,no,44,yes,yes,telephone,9,,,,37,1,failure,no
30,management,,primary,no,,yes,no,,,may,8,,37,,,no
38,blue-collar,married,secondary,,140,yes,no,,3,mar,,1,-1,,,no
31,admin.,married,tertiary,no,,yes,no,,10,apr,89,2,-1,1,,no
,blue-collar,married,secondary,no,6,no,no,,1,may,8,11,-1,1,,
,entrepreneur,married,secondary,no,480,no,yes,telephone,,jul,13,,-1,0,,
30,services,married,primary,no,19,no,,,,,64,,-1,,,no
,,married,secondary,no,161,yes,no,,13,,21,1,-1,,,no
40,technician,divorced,secondary,no,290,no,no,cellular,7,aug,85,,,,,no
50,technician,married,secondary,no,1,,no,,1,mar,,1,37,1,,no
,blue-collar,married,primary,,4,no,yes,cellular,6,,8,1,,1,other,no
30,management,married,tertiary,,276,no,no,cellular,19,apr,18,1,-1,,,no
30,entrepreneur,,tertiary,no,,,no,,1,,13,,-1,,,no
35,,married,secondary,no,,no,,,1,jul,13,1,-1,0,,no
30,blue-collar,married,secondary,no,681,yes,no,cellular,,feb,56,1,,1,success,yes
30,blue-collar,single,secondary,no,17,no,no,cellular,5,feb,13,1,-1,,,no
30,admin.,single,,no,13,no,yes,,1,nov,300,1,37,1,,no
30,entrepreneur,married,primary,no,1,,no,cellular,,apr,8,1,-1,1,,no
50,technician,married,secondary,no,2,,no,cellular,18,nov,20,21,37,,,no
32,blue-collar,single,secondary,no,1,no,,cellular,,mar,85,1,-1,1,,no
35,blue-collar,married,secondary,no,603,,,cellular,,jul,44,,-1,,,no
,technician,,secondary,,475,yes,no,,12,,93,1,?,1,,no
39,,single,secondary,,23,yes,no,cellular,1,jul,8,1,,1,,no
59,blue-collar,married,secondary,no,-69,yes,no,,2,,135,8,,1,,
38,blue-collar,single,secondary,no,138,yes,no,cellular,1,mar,224,1,-1,,,yes
30,,married,secondary,no,603,no,no,cellular,1,apr,,1,37,,,no
32,student,single,secondary,no,51,yes,no,telephone,1,may,20,,37,,other,no
36,management,single,tertiary,no,247,no,no,,21,mar,14,5,-1,1,,no
32,admin.,married,secondary,no,2,no,no,cellular,1,apr,78,1,146,,other,
30,services,divorced,,no,1,no,,cellular,9,jul,138,1,-1,1,,
54,self-employed,married,secondary,no,302,no,no,cellular,3,aug,86,2,-1,1,,
,blue-collar,single,secondary,,-457,no,no,,1,may,270,1,37,2,,no
30,admin.,single,secondary,,138,no,no,cellular,18,mar,21,1,,1,,no
30,blue-collar,single,secondary,no,25,yes,no,cellular,,mar,,1,37,1,,no
,management,married,,no,51,yes,no,cellular,3,apr,,1,-1,1,,no
30,management,,tertiary,no,138,,no,,1,,299,,-1,1,,no
30,management,married,tertiary,no,8,no,yes,cellular,1,jul,14,1,-1,0,,no
37,services,single,,no,117,yes,no,cellular,9,,101,,361,1,failure,no
36,housemaid,married,primary,no,238,no,yes,cellular,1,,85,1,-1,1,,no
30,admin.,divorced,secondary,no,140,no,no,,,may,115,1,-1,3,,no
,admin.,married,tertiary,no,17,no,yes,,,jul,,2,-1,1,,no
30,retired,married,primary,no,,no,,,1,may,37,1,37,1,,no
33,blue-collar,single,secondary,no,139,yes,no,,1,jul,8,25,37,1,,no
39,admin.,married,,,1216,,no,cellular,1,aug,8,1,,,,no
35,management,married,,no,14,yes,no,cellular,20,apr,,1,-1,1,,
35,admin.,single,tertiary,no,13,yes,no,cellular,11,,13,3,,3,other,
44,blue-collar,married,secondary,no,138,no,yes,cellular,,jul,504,1,37,1,,no
31,technician,married,secondary,no,1,no,no,cellular,1,aug,14,,37,,,no
50,blue-collar,married,secondary,no,,,yes,,9,may,8,1,-1,1,,
31,blue-collar,single,secondary,,1,yes,no,,16,jan,94,,37,1,failure,no
50,technician,,secondary,,17,no,yes,cellular,8,jul,8,3,37,0,,no
30,technician,married,secondary,no,17,no,no,cellular,8,aug,115,1,37,1,,no
,,divorced,primary,no,1,no,no,cellular,,nov,8,1,-1,1,,no
30,services,divorced,secondary,,107,no,yes,cellular,1,nov,13,1,37,,,no
35,technician,married,secondary,no,6,,yes,cellular,18,jul,166,,-1,1,,no
31,blue-collar,married,secondary,no,1,no,no,,19,mar,8,3,-1,0,,no
,blue-collar,married,primary,no,895,no,no,,1,jun,,18,-1,1,,
44,management,,tertiary,no,53,no,no,cellular,7,oct,18,1,-1,,,no
32,blue-collar,single,secondary,no,0,yes,no,,,,,14,37,0,,yes
,retired,divorced,tertiary,no,138,,no,cellular,2,jul,254,,-1,1,,yes
30,unemployed,married,secondary,no,,yes,,telephone,,jul,135,1,37,,,no
38,,single,tertiary,no,,,,cellular,20,jul,105,1,-1,1,,no
,services,married,secondary,no,1,yes,,,1,mar,56,12,-1,,,no
48,entrepreneur,married,secondary,no,1,,no,,13,may,,1,37,1,,no
30,management,married,tertiary,no,13,yes,no,cellular,1,mar,254,1,28,,failure,
35,unemployed,married,,no,2,,yes,cellular,21,,21,8,-1,,,no
50,unemployed,married,,no,1,yes,no,,1,jul,8,1,-1,0,,no
28,blue-collar,married,primary,no,54,no,no,cellular,6,apr,44,1,-1,1,,no
32,admin.,married,secondary,,327,no,no,cellular,12,jul,101,1,170,,,no
,management,divorced,tertiary,no,4,no,no,,23,jul,206,1,37,1,,no
31,,single,,no,17,yes,no,cellular,1,jul,298,,194,3,failure,
30,management,single,tertiary,no,620,,no,,9,jun,56,1,-1,,,no
30,admin.,married,secondary,no,13,no,no,cellular,2,aug,85,1,-1,0,,
30,management,single,tertiary,no,367,yes,no,cellular,,nov,859,1,37,,failure,no
55,admin.,single,secondary,,1,yes,yes,,,may,24,12,37,,,
30,management,single,tertiary,no,367,no,no,cellular,,jun,1161,1,37,1,success,no
34,blue-collar,single,secondary,,111,yes,no,cellular,,feb,26,,37,,failure,no
30,technician,single,primary,,11,no,no,cellular,1,nov,18,1,-1,,,no
30,technician,married,secondary,no,0,no,no,cellular,,,56,1,,5,failure,no
,student,single,secondary,no,1,yes,no,,,may,131,1,-1,1,,no
30,entrepreneur,,secondary,,17,no,no,,1,may,8,1,37,1,,
30,unemployed,married,,no,881,no,no,cellular,,feb,19,1,-1,,,no
34,blue-collar,married,secondary,yes,367,no,no,,,mar,21,1,37,0,,no
31,entrepreneur,single,tertiary,no,,yes,,,1,may,21,,-1,1,,no
36,entrepreneur,divorced,tertiary,no,,,no,,,jan,8,1,350,5,other,
33,services,single,tertiary,no,0,,no,cellular,3,jul,8,1,37,1,,no
30,technician,single,secondary,no,107,yes,no,,9,jul,151,4,37,,,no
35,technician,single,,no,90,no,,cellular,6,jul,8,1,184,3,,no
30,technician,married,secondary,no,-195,yes,no,cellular,18,jul,105,,37,1,,no
,management,single,tertiary,no,19,yes,no,,7,mar,21,1,-1,0,,
44,technician,,secondary,no,17,yes,no,cellular,1,,8,1,37,1,failure,no
30,admin.,single,secondary,no,1,yes,,cellular,21,dec,372,1,,1,success,no
36,,married,tertiary,no,6,no,no,cellular,23,apr,,4,-1,,,no
24,admin.,married,secondary,,1,,yes,cellular,1,jul,37,,-1,1,,no
30,self-employed,married,secondary,no,1216,yes,no,cellular,8,nov,8,1,-1,0,,no
30,self-employed,married,tertiary,no,138,no,,cellular,1,apr,,1,,,,no
,admin.,single,secondary,no,,yes,,,29,,174,1,-1,,,no
30,technician,,secondary,,493,yes,no,,1,may,,,-1,1,,no
30,admin.,,secondary,no,,no,no,,5,dec,14,1,-1,,,
30,management,,primary,no,2357,no,no,cellular,,feb,13,1,37,1,success,yes
,entrepreneur,married,secondary,no,1306,no,no,cellular,,jul,21,,-1,,,no
33,retired,married,,no,4,no,no,telephone,1,sep,8,1,194,0,,no
30,technician,single,tertiary,no,,no,no,cellular,1,aug,124,1,37,1,,no
47,admin.,single,secondary,no,,no,no,cellular,12,jan,,4,37,1,,yes
32,management,married,tertiary,,1,no,no,cellular,7,jul,8,1,37,1,failure,no
,,married,primary,no,1,yes,yes,,10,aug,372,2,104,2,failure,
28,technician,married,secondary,no,501,no,yes,cellular,1,aug,117,8,-1,1,,no
31,entrepreneur,married,secondary,no,1,yes,yes,,1,jun,14,1,-1,,,no
30,retired,married,secondary,no,19,yes,no,cellular,1,,20,1,186,2,failure,
50,management,divorced,secondary,,53,,,cellular,6,jul,102,,37,,,no
,admin.,,secondary,no,104,no,,cellular,1,sep,13,3,37,1,success,no
30,technician,single,secondary,,14,,no,,2,jul,37,1,-1,1,,no
30,admin.,,secondary,no,1,no,no,,,jun,,1,37,1,,no
34,unemployed,divorced,secondary,no,90,yes,no,,,,13,,-1,0,,no
,blue-collar,single,secondary,no,9102,no,no,cellular,9,jun,,1,37,,,no
30,,single,tertiary,no,1,,yes,cellular,2,feb,75,1,361,,failure,no
39,admin.,married,secondary,no,228,no,no,cellular,1,oct,26,1,-1,1,,no
37,admin.,married,tertiary,,25,,no,,1,jul,156,1,-1,0,,no
50,blue-collar,married,,no,111,yes,no,cellular,1,mar,78,,28,,success,yes
,,single,secondary,no,218,no,no,,10,aug,26,1,37,7,,no
30,management,married,tertiary,no,603,yes,no,cellular,5,,13,1,,0,,no
26,technician,single,tertiary,no,1,yes,no,,1,,8,1,-1,,,no
32,technician,single,secondary,no,,yes,no,,,may,,,-1,1,,
30,services,married,primary,no,228,,yes,,1,may,8,1,37,1,,no
30,,married,secondary,no,344,yes,no,cellular,1,apr,8,1,,1,failure,
36,services,,,no,1,no,yes,cellular,1,jul,18,1,-1,1,,no
,,single,secondary,no,53,no,no,,9,,38,1,37,0,,no
30,management,married,tertiary,no,393,no,no,cellular,9,apr,8,1,-1,,,no
30,student,single,primary,no,680,no,no,cellular,12,may,21,1,,1,success,yes
30,blue-collar,divorced,primary,no,1,,no,cellular,1,may,85,1,37,0,,no
30,blue-collar,married,,no,-69,yes,no,cellular,16,may,13,,-1,1,,no
39,blue-collar,single,secondary,no,-195,no,no,cellular,1,jul,64,8,-1,,,no
30,blue-collar,,secondary,no,405,no,yes,cellular,1,jul,753,,-1,0,,no
37,blue-collar,married,secondary,no,1,no,no,,1,may,37,1,-1,8,,no
36,admin.,married,secondary,no,,yes,no,cellular,1,aug,,1,87,1,failure,no
,services,,secondary,no,6,,yes,cellular,17,mar,85,2,37,2,failure,no
35,technician,married,,no,1,no,no,telephone,4,may,8,2,-1,1,,no
30,services,married,secondary,no,1,yes,no,cellular,,nov,8,4,-1,0,,yes
37,blue-collar,,secondary,no,360,yes,no,telephone,1,apr,24,,172,,failure,no
30,blue-collar,married,secondary,no,12,no,no,cellular,1,aug,420,1,37,0,,no
30,management,married,tertiary,no,104,yes,no,,9,may,324,,37,1,,
30,technician,married,secondary,no,300,yes,no,,,jul,103,?,-1,1,,no
,unemployed,,primary,,3279,no,no,,28,jan,852,1,,1,,no
,services,,secondary,no,111,yes,,cellular,3,may,8,4,-1,1,,no
34,unemployed,married,secondary,no,1,no,no,cellular,,nov,70,4,,,,no
30,blue-collar,,primary,no,17,yes,no,,1,,20,17,37,1,,no
30,technician,married,secondary,no,246,no,,,,may,8,1,-1,0,,no
36,blue-collar,married,secondary,no,1068,yes,no,telephone,1,dec,13,1,37,1,,no
,management,married,tertiary,no,51,yes,no,,,jul,97,8,37,1,,
25,entrepreneur,single,tertiary,yes,6,yes,yes,,27,mar,8,4,37,,,no
36,entrepreneur,married,secondary,yes,1,yes,no,cellular,21,mar,20,1,37,1,,no
35,,single,tertiary,no,25,no,no,,11,jun,14,,-1,1,,no
47,blue-collar,married,secondary,no,8514,no,no,,1,mar,26,,-1,1,,no
30,admin.,married,secondary,no,,yes,no,cellular,1,feb,158,2,146,1,failure,
32,management,single,tertiary,no,4,no,no,cellular,9,mar,13,,,1,,no
30,admin.,married,,no,1,no,no,cellular,,oct,8,1,433,,,no
30,entrepreneur,married,secondary,no,,no,,,1,nov,8,1,-1,1,,no
41,blue-collar,single,primary,no,516,yes,,,1,jul,14,5,,1,,no
30,services,married,secondary,no,19,,,cellular,17,apr,290,1,279,,failure,no
30,technician,married,secondary,no,90,no,no,,8,jun,,4,-1,0,,no
,management,married,secondary,no,1,no,no,cellular,1,jul,211,1,37,1,,no
34,services,married,secondary,no,28,yes,no,,21,jul,,1,-1,0,,no
30,management,married,tertiary,no,1,yes,no,cellular,1,aug,8,4,37,0,,no
,services,married,tertiary,no,1,no,no,,10,,74,1,37,0,,no
30,blue-collar,single,primary,no,273,no,no,,19,mar,13,,-1,1,,
50,blue-collar,married,secondary,,326,no,no,cellular,,aug,8,1,37,0,,no
34,blue-collar,married,secondary,no,198,yes,no,,,may,101,1,-1,,,no
30,unemployed,married,secondary,no,23,no,no,cellular,2,jul,85,1,37,1,,yes
30,technician,divorced,tertiary,no,19,no,yes,cellular,1,aug,14,1,,1,,no
30,,married,primary,no,1,no,,,20,jun,135,5,-1,0,,no
,admin.,married,secondary,no,4,yes,no,,1,mar,212,1,-1,,,no
42,technician,married,secondary,no,,no,no,cellular,17,jul,56,,-1,1,,no
35,technician,,secondary,,,no,,telephone,2,,18,,-1,,,no
30,management,married,primary,no,25,no,no,,10,may,21,,-1,0,,no
,management,single,,no,1201,yes,no,cellular,,may,162,1,37,1,,
40,,married,secondary,no,,,no,,1,jul,8,3,37,0,,no
50,blue-collar,divorced,primary,no,1,,yes,telephone,9,jul,298,,37,0,,no
30,retired,married,,,1,,no,,1,may,21,,-1,1,,no
39,blue-collar,married,secondary,no,1,no,yes,cellular,1,jul,44,1,37,1,,
30,retired,divorced,tertiary,,1,no,no,cellular,,mar,298,,37,1,other,
,management,single,,no,1,no,,cellular,1,jul,311,1,37,1,,yes
30,blue-collar,married,,no,360,yes,yes,,1,jun,21,1,-1,0,,no
,services,divorced,secondary,no,4,yes,no,,1,jul,87,1,37,0,,
30,management,married,tertiary,no,13,no,no,cellular,1,jul,92,1,-1,1,,yes
57,admin.,married,,no,1,yes,no,telephone,17,nov,,1,,,,no
30,retired,married,,no,,no,no,cellular,5,nov,,1,28,5,success,no
32,management,single,tertiary,no,,no,no,,,may,,2,-1,,,no
30,management,married,tertiary,no,4,,no,cellular,26,mar,147,,37,1,,no
34,blue-collar,married,primary,no,51,yes,no,cellular,17,jul,26,1,-1,0,,no
30,,divorced,secondary,no,341,no,no,,,jun,19,,-1,0,,no
32,,single,secondary,no,528,no,,,1,jul,21,1,-1,7,,no
32,unemployed,single,secondary,no,60,no,no,cellular,,feb,326,1,-1,0,,no
33,blue-collar,single,,no,12,yes,no,,,may,8,1,-1,1,,no
32,management,married,secondary,no,4,yes,,cellular,1,mar,,1,-1,0,,yes
40,services,married,tertiary,,1,no,no,cellular,,,102,,-1,1,,no
,,married,tertiary,no,1,yes,no,cellular,1,jul,,16,37,1,,no
30,management,married,tertiary,no,4,yes,no,,1,jul,8,1,-1,,,no
38,management,married,secondary,no,13,yes,,,,may,8,,37,0,,no
30,,married,tertiary,no,1,no,no,cellular,1,jul,53,1,,0,,
30,,single,tertiary,no,528,no,,cellular,1,aug,8,,-1,1,,
35,housemaid,married,secondary,,16,yes,yes,cellular,1,apr,39,,37,0,,no
30,admin.,,tertiary,no,25,no,no,cellular,10,feb,,1,37,0,,yes
38,technician,divorced,secondary,no,-23,no,no,cellular,1,,131,1,,,,no
32,housemaid,married,primary,no,276,no,no,cellular,1,,52,1,37,1,,no
,blue-collar,married,primary,no,603,,no,cellular,1,may,311,9,361,1,failure,no
47,management,married,tertiary,no,28,no,no,cellular,1,,101,1,37,1,,yes
30,technician,single,secondary,no,,yes,no,cellular,18,aug,174,,37,1,,no
41,,married,tertiary,,0,yes,no,,20,jun,21,1,37,,,
,services,married,secondary,,-22,yes,no,cellular,18,may,,1,37,1,,no
34,admin.,single,secondary,no,54,yes,,,23,mar,13,1,-1,,,no
36,,,,no,215,yes,no,,,may,,,-1,1,,no
30,technician,single,secondary,no,2,no,no,cellular,1,jul,,,37,1,failure,no
30,blue-collar,single,tertiary,no,1,no,no,cellular,1,may,8,1,-1,1,,no
35,,,primary,no,1,no,,cellular,3,aug,8,,-1,,,no
30,blue-collar,married,primary,no,,no,,,1,jun,109,1,-1,,,no
42,blue-collar,married,,no,1245,yes,no,cellular,17,nov,21,1,37,0,,no
36,,married,secondary,no,25,no,no,,1,jun,8,,-1,1,,no
49,,married,primary,no,2,yes,no,,,jun,13,1,,1,,no
30,blue-collar,married,secondary,no,262,yes,no,cellular,1,jul,26,1,,1,,no
,housemaid,married,primary,no,2,no,no,,5,aug,13,1,-1,0,,no
32,services,married,secondary,no,147,yes,no,cellular,1,apr,14,4,-1,1,,no
30,management,married,,no,6,no,yes,cellular,2,mar,8,,-1,1,,no
30,technician,divorced,tertiary,no,3413,no,yes,cellular,1,jul,151,,-1,0,,no
30,technician,single,secondary,no,1,yes,no,,1,jul,74,3,,1,,no
37,management,married,tertiary,no,295,yes,no,cellular,1,aug,151,6,-1,,,no
30,technician,divorced,secondary,no,1,,,cellular,,jul,86,1,37,1,,no
,technician,married,secondary,no,215,no,yes,cellular,1,nov,8,3,37,,failure,no
30,management,single,tertiary,no,276,no,,cellular,1,apr,232,1,148,,success,yes
30,,single,secondary,no,11,no,yes,,1,may,372,1,,6,,no
46,blue-collar,married,secondary,,750,no,no,,,jun,14,1,37,0,,
33,management,single,tertiary,no,,yes,no,cellular,1,mar,471,1,,,success,yes
30,services,married,,no,6,yes,no,,1,,8,1,-1,1,,no
32,technician,single,secondary,no,694,no,yes,,1,may,18,1,-1,0,,no
,technician,,secondary,,121,yes,yes,,1,may,8,1,-1,0,,no
31,management,single,tertiary,no,25,no,no,,1,jul,26,1,-1,1,,
30,management,single,tertiary,no,6158,no,no,cellular,1,nov,14,1,-1,0,,no
55,self-employed,,secondary,,44,no,no,cellular,7,aug,56,1,37,1,,no
30,services,married,secondary,no,1,no,no,cellular,1,mar,8,?,-1,,,
39,unemployed,married,tertiary,no,1,yes,yes,cellular,1,,74,1,37,,,no
30,,married,,no,710,no,no,,,jul,14,1,37,,,no
60,management,divorced,,no,147,yes,no,,2,may,212,1,37,1,,
50,technician,divorced,secondary,no,13,no,no,cellular,8,nov,442,2,74,1,,no
37,blue-collar,married,primary,no,1,no,no,,7,aug,8,2,-1,1,,no
30,,divorced,primary,no,1,no,no,,,oct,,1,-1,1,,yes
30,,married,secondary,no,315,no,no,cellular,7,jul,8,,,1,,yes
37,management,married,tertiary,,405,yes,no,,1,may,93,1,-1,1,,no
,management,,tertiary,,0,yes,no,cellular,7,jul,286,,37,1,,no
30,housemaid,married,primary,,1,no,no,telephone,1,jul,131,1,-1,0,,no
